paper_sha,min_hindex,avg_hindex,max_hindex,min_authorpapers,avg_authorpapers,max_authorpapers,min_i10index,avg_i10index,max_i10index,min_numcitations,avg_numcitations,max_numcitations,num_hclass_L,num_hclass_H
d16e85b46a326799625f79d09ee407bd7136a946,29.0,29.0,29.0,111.0,111.0,111.0,41.0,41.0,41.0,13682.0,13682.0,13682.0,0,1
54cb3dacf7d6f4dd9af059c20d420ca7034e3afc,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
d52eca9d1d8b927848b6a0193c766c641189e640,2.0,16.444444444444443,54.0,2.0,47.333333333333336,155.0,2.0,23.88888888888889,96.0,442.0,3334.222222222222,18279.0,3,6
b99f75672c4498a7e8c42790a2a26605b57ff36c,6.0,8.0,12.0,15.0,25.333333333333332,46.0,4.0,8.333333333333334,17.0,100.0,197.66666666666666,390.0,2,1
c31044450804e3e76f31c2b85b0b94a7d67bcbcd,1.0,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
bba1cac9ef04797f4d4b938ec5b5eedc7aaa2945,1.0,12.88888888888889,36.0,1.0,82.85185185185185,305.0,1.0,21.925925925925927,97.0,46.0,1006.4444444444445,5054.0,13,14
ff1a62afb858674c00f3a4ed49c6f4a72de7119c,5.0,11.0,17.0,27.0,137.0,247.0,4.0,18.0,32.0,251.0,636.5,1022.0,1,1
7887669b8d05b96d5e81fbe1cfdb2e39f7c873b9,14.0,20.2,30.0,64.0,104.6,207.0,17.0,37.6,90.0,617.0,1502.8,3304.0,0,5
6a3d1474b3587fea2658bb8c12900bccf062dd42,6.0,6.0,6.0,27.0,27.0,27.0,3.0,3.0,3.0,86.0,86.0,86.0,1,0
4d7095d7052b946ae11041ca08d98aabb94264b3,2.0,12.25,36.0,3.0,72.5,313.0,1.0,21.0,104.0,109.0,938.625,4180.0,4,4
cba1c2a7fb7136db48fb9b3a88e78f71b4a0bbb1,7.0,20.8,43.0,10.0,70.2,226.0,7.0,35.0,96.0,260.0,1759.6,4831.0,1,4
8352e3ba20cb0fd48e2514bc1948e68108943e39,2.0,16.428571428571427,47.0,5.0,60.285714285714285,191.0,2.0,32.0,103.0,60.0,1934.7142857142858,6449.0,4,3
5061d817e74ec98612063d8b0f8c8784eeaced64,1.0,4.25,6.0,1.0,17.25,35.0,1.0,3.25,6.0,10.0,126.0,350.0,4,0
2c761488f6cc81102496419e4d1cfd7af51ed3f8,1.0,1.125,2.0,4.0,16.125,76.0,0.0,0.0,0.0,0.0,1.125,6.0,8,0
e4b143a8854323d466dfd9ca56ad8542b9e0104f,1.0,6.5,19.0,1.0,32.75,73.0,0.0,6.0,26.0,1.0,240.625,1180.0,7,1
b9c6f6118922b3a69a525b4cde8b0146242958be,10.0,12.0,14.0,45.0,62.0,79.0,10.0,14.0,18.0,329.0,409.5,490.0,0,2
78b05afd3f30372e13afa7682ceee7a104559ab9,2.0,5.75,12.0,4.0,27.25,66.0,2.0,5.5,12.0,106.0,181.0,358.0,3,1
3df46f04782cdc210f8ca4d6b4ece5c7618f13a9,15.0,15.0,15.0,137.0,137.0,137.0,20.0,20.0,20.0,1212.0,1212.0,1212.0,0,1
fbfb0e771aa8e8362b6a5a800a0b2b1696b4c254,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,492.0,492.0,492.0,1,0
fbb11a841893d4b68fa2173226285ded4f7b04d6,23.0,83.75,166.0,45.0,592.75,1161.0,25.0,272.0,603.0,59034.0,115502.25,223684.0,0,4
fe95a0844366a36560b9b2a79ade820da5e7c18a,4.0,13.6,31.0,13.0,85.7,216.0,1.0,22.1,74.0,42.0,791.0,2847.0,3,7
2bb75dbcdecf17aaac05f025eed2e0e992b36416,13.0,17.0,21.0,24.0,71.0,118.0,13.0,27.0,41.0,988.0,1216.0,1444.0,0,2
20d4550773ed685becce8a9ccc7e404cea4aec8c,43.0,63.0,83.0,215.0,384.5,554.0,117.0,219.0,321.0,6099.0,18565.0,31031.0,0,2
edf2bdb75e01b30d1f9d165738303081b6f630c3,41.0,41.0,41.0,288.0,288.0,288.0,93.0,93.0,93.0,14474.0,14474.0,14474.0,0,1
a1e3c8e3f68f7a7d0b217c834c91c4cdc7eefe65,8.0,29.0,48.0,10.0,183.16666666666666,405.0,7.0,80.33333333333333,193.0,416.0,3977.1666666666665,8504.0,1,5
031ff11cf2f07e3c29ff16cbe8a5543c026cd349,11.0,18.0,29.0,26.0,93.0,176.0,13.0,31.666666666666668,67.0,1303.0,2780.3333333333335,4329.0,0,3
926b94cdacedb55170ae032665fd3ae63dc99127,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,1,0
12d0353ce8b41b7e5409e5a4a611110aee33c7bc,26.0,27.333333333333332,29.0,63.0,122.66666666666667,216.0,38.0,41.0,44.0,7614.0,11006.666666666666,13843.0,0,3
71b7178df5d2b112d07e45038cb5637208659ff7,15.0,48.75,87.0,49.0,159.75,445.0,17.0,93.25,230.0,13561.0,28061.5,56706.0,0,8
069fa40dcf2ffd698e8b32dc2f44a097ed11b99d,8.0,8.0,8.0,22.0,22.0,22.0,7.0,7.0,7.0,1252.0,1252.0,1252.0,1,0
68b0b3758658f8fac76bea6675474820467cd7e7,1.0,1.0,1.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6ee0e4147cd6dbac3b075131f6d82b645acd2e48,2.0,7.5,11.0,4.0,37.75,79.0,2.0,7.25,12.0,42.0,358.5,616.0,2,2
b0804fb58b02392ebc6c46c7575db247e2d983a6,23.0,29.0,35.0,109.0,134.5,160.0,38.0,50.0,62.0,3135.0,3940.0,4745.0,0,2
e4f44ddd2b059a7f9156e79c695d5c4dd382d6d0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0767627edb30ac03c910afea561ecc226d4de87a,7.0,27.333333333333332,46.0,43.0,175.66666666666666,272.0,5.0,67.66666666666667,127.0,162.0,5240.666666666667,12089.0,1,2
86c69a7db30b02b42cc68eb6c21f1b8e36b708f5,39.0,39.0,39.0,336.0,336.0,336.0,90.0,90.0,90.0,8990.0,8990.0,8990.0,0,1
53885d3641c7d30bf838d1bfacd5a36fd9179abc,1.0,12.0,22.0,1.0,52.25,103.0,1.0,19.5,42.0,31.0,809.25,1814.0,2,2
bb36b1e73c4c0aa190455b45548586b96bded2e9,2.0,23.0,46.0,5.0,74.33333333333333,161.0,1.0,43.0,103.0,396.0,4196.333333333333,8891.0,1,2
fc2786a41245a46f4ad2a8d5911d88fb0bba35b3,3.0,16.5,47.0,8.0,124.33333333333333,396.0,1.0,40.666666666666664,162.0,24.0,2188.6666666666665,9295.0,3,3
a0343b93b2f94a1178697eb2510250737b39f79b,4.0,13.333333333333334,19.0,17.0,115.0,165.0,3.0,25.0,39.0,920.0,1702.6666666666667,2310.0,1,2
dce6f9d4017b1785979e7520fd0834ef8cf02f4b,3.0,10.8,30.0,5.0,25.8,55.0,3.0,12.2,38.0,1838.0,6080.6,12147.0,3,2
a8b604a6b65d98d65e010e45896b8ea8dbaac230,31.0,31.0,31.0,150.0,150.0,150.0,47.0,47.0,47.0,3453.0,3453.0,3453.0,0,1
6f11b11453ab3ec0b26f3bc760c84ff9eb484954,11.0,11.0,11.0,307.0,307.0,307.0,14.0,14.0,14.0,461.0,461.0,461.0,0,1
d25b49f1558ccf028595a300c28a834d29a06ea6,25.0,41.5,58.0,91.0,289.0,487.0,40.0,98.0,156.0,3895.0,16637.0,29379.0,0,2
4145a64995792f84d456e62ef83f1404251893c3,2.0,9.5,17.0,10.0,140.0,270.0,0.0,15.5,31.0,7.0,561.5,1116.0,1,1
4cdd6313e06ee66ee304758fb4c60ce29e2e9126,9.0,9.0,9.0,113.0,113.0,113.0,8.0,8.0,8.0,831.0,831.0,831.0,1,0
a970920c065c205349f5eb14de01b3e4a127bdda,3.0,3.5,4.0,13.0,14.0,15.0,1.0,1.5,2.0,49.0,49.5,50.0,2,0
833af47d2ff1ccc87ced13d9b6f4cab6004ce9f9,9.0,22.0,40.0,47.0,250.4,773.0,8.0,62.4,187.0,326.0,2827.2,7734.0,1,4
ef9b0eb07c1ad365956334342b6722bb6bb15756,27.0,27.0,27.0,141.0,141.0,141.0,39.0,39.0,39.0,2914.0,2914.0,2914.0,0,1
c26af288d35791cc704662687cfde3f8a4955af0,3.0,3.5,4.0,5.0,13.5,22.0,0.0,1.0,2.0,11.0,28.5,46.0,2,0
e026b70cebbf5df0a7933bb017109b4e6a434b69,6.0,10.5,15.0,14.0,71.5,129.0,2.0,14.0,26.0,83.0,452.0,821.0,1,1
c8b45c6052cbc388de67682ac02a185fc62ba815,2.0,3.0,6.0,2.0,11.0,34.0,0.0,1.25,5.0,3.0,38.0,140.0,4,0
e2c3df89799b6f192c700525d95bf46c67e1707e,11.0,38.166666666666664,76.0,18.0,409.1666666666667,1486.0,11.0,120.16666666666667,272.0,1815.0,7808.5,18745.0,0,6
a12b090fbeb3216b539652ce77bb9aef18aae65f,2.0,2.5,3.0,4.0,7.0,10.0,1.0,1.5,2.0,70.0,71.5,73.0,2,0
705fe739477a7b28bb4ba2829d585dbc53667ceb,3.0,3.5,4.0,15.0,25.5,36.0,2.0,2.0,2.0,33.0,36.5,40.0,2,0
a494b23f70cec7f5e69b971e9837fcecae5d128d,3.0,17.4,47.0,7.0,64.0,177.0,2.0,28.6,98.0,157.0,2981.0,12459.0,2,3
040d4284d6002eca2821d91b199ed187c01fec6d,8.0,13.0,18.0,17.0,48.0,79.0,5.0,17.5,30.0,120.0,494.5,869.0,1,1
a83f97f3d412cb18a211c1e40d85f3ecfdb43b21,8.0,37.57142857142857,82.0,18.0,186.71428571428572,619.0,7.0,88.57142857142857,191.0,649.0,8297.285714285714,20886.0,3,4
717088d0a6e840f4375857588595d0802b73ec35,1.0,9.333333333333334,17.0,3.0,71.0,107.0,1.0,12.0,26.0,17.0,1218.3333333333333,2580.0,1,2
e9ef4fcb6e61a29a709e62d7de01a6f13a63986d,9.0,55.411764705882355,166.0,26.0,346.05882352941177,1161.0,6.0,159.58823529411765,603.0,556.0,31458.352941176472,223684.0,1,16
0a10da268aeb7264bcf1362281b61247f46f63cb,12.0,22.666666666666668,31.0,62.0,132.0,178.0,13.0,45.666666666666664,66.0,496.0,1799.6666666666667,2647.0,0,3
31a1d41c970eb519e3f94ac2f87d4109aa709fb6,3.0,10.0,17.0,18.0,42.0,66.0,2.0,13.0,24.0,85.0,427.5,770.0,1,1
3ae06b21b40cffa07ac1e92e0c453aa835f8a70b,55.0,55.0,55.0,279.0,279.0,279.0,124.0,124.0,124.0,16240.0,16240.0,16240.0,0,1
88a99b20ad8c00aff994d6126a68d62ea3d23504,7.0,7.0,7.0,58.0,58.0,58.0,6.0,6.0,6.0,225.0,225.0,225.0,1,0
e981f16fde9185373634b53d94baa1f9185ff890,63.0,68.0,73.0,208.0,254.5,301.0,127.0,150.0,173.0,22132.0,33001.5,43871.0,0,2
a600817135a76810f15a15925e790de0d843e259,44.0,55.0,62.0,143.0,221.66666666666666,287.0,85.0,120.33333333333333,150.0,6615.0,12499.666666666666,16285.0,0,3
40427137084ceedab41a543a92b19633e0b7633c,6.0,33.75,79.0,11.0,174.25,477.0,6.0,100.75,303.0,526.0,8625.25,28032.0,1,3
707e47cc49d55a64c04731a29f43e966f4dcdde2,1.0,11.666666666666666,19.0,2.0,193.0,376.0,0.0,21.333333333333332,41.0,3.0,738.0,1441.0,1,2
83ccfd066aeb6b432ea19824b6518e56a771100e,6.0,6.5,7.0,21.0,22.0,23.0,4.0,4.5,5.0,180.0,210.0,240.0,2,0
58082651f9fb39a927aea1d6b62220445daa5bd2,15.0,15.0,15.0,50.0,50.0,50.0,20.0,20.0,20.0,695.0,695.0,695.0,0,1
45a62c1c4a5ef9c495a820a553b8f4771c3117e4,3.0,3.3333333333333335,4.0,14.0,17.0,22.0,1.0,1.6666666666666667,2.0,40.0,45.333333333333336,55.0,3,0
7756a2e8b662bc187a3d3660d82a58934c841ef5,2.0,2.5,3.0,4.0,8.5,13.0,0.0,0.0,0.0,9.0,11.5,14.0,2,0
50cb3e51d8b41805621de4b41f24de5e51f13aec,2.0,15.285714285714286,50.0,2.0,106.28571428571429,396.0,0.0,31.571428571428573,156.0,11.0,1474.2857142857142,8014.0,3,4
7642e40f0d606f9f7e4baf82aed609ab2c64adb4,3.0,13.0,28.0,12.0,54.411764705882355,129.0,2.0,15.470588235294118,47.0,125.0,868.0,2484.0,6,11
96ac874ea8938ad6aa4911774dc93ba4a5c845b0,16.0,22.75,27.0,130.0,212.5,299.0,26.0,45.25,57.0,1918.0,4049.5,5868.0,0,4
b5956cba28ee9298125d0f70f0d253727de1c0d4,3.0,3.0,3.0,17.0,17.0,17.0,3.0,3.0,3.0,66.0,66.0,66.0,1,0
7f8455f7077efa4eb848ba4b11cb3cc416b84f95,1.0,4.666666666666667,21.0,1.0,7.833333333333333,38.0,1.0,5.166666666666667,25.0,277.0,815.5,3422.0,5,1
701f189229fa7d1ca925483bde962f214b98e504,2.0,4.0,6.0,6.0,15.5,22.0,0.0,1.25,2.0,12.0,42.75,80.0,4,0
d8182c81f9e69c87ec7a181b3369dda3c2a2a939,11.0,37.0,63.0,22.0,348.0,674.0,11.0,150.5,290.0,1314.0,9119.5,16925.0,0,2
07aca048b6dbc583fed7434890a213b68dd4e0f1,72.0,72.0,72.0,694.0,694.0,694.0,307.0,307.0,307.0,21956.0,21956.0,21956.0,0,1
9d000a5c60a55ff28e91a7617beffaa3ae043550,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
7802218b51bef618e8bdd46f9aacc5e63f864ab1,3.0,3.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,9.0,9.0,9.0,1,0
5e479fb92b8d6311c156290140e4642f3de1defa,1.0,11.2,50.0,1.0,44.0,209.0,1.0,21.2,100.0,871.0,3202.0,12500.0,4,1
aa37bb8869c5093ee029f4058df1f2000c894c57,11.0,11.0,11.0,39.0,39.0,39.0,11.0,11.0,11.0,737.0,737.0,737.0,0,1
39d3dce00bc21ef62938a804849cc44b7d366535,6.0,19.875,38.0,8.0,82.125,187.0,5.0,32.25,100.0,554.0,2141.75,5487.0,2,6
ba6d686e352f0eb84544f99094fd5ff44cb8876b,1.0,1.6666666666666667,3.0,2.0,11.666666666666666,17.0,0.0,0.3333333333333333,1.0,0.0,14.0,24.0,3,0
3f78650742c5dee0dd6ce59ecfd3b80aff903d91,10.0,17.8,23.0,26.0,186.6,548.0,10.0,35.4,70.0,407.0,1610.4,3506.0,0,5
f14f8f1470f0a95bf1157bb82da03f0efebcd774,3.0,20.0,37.0,23.0,158.0,293.0,2.0,30.0,58.0,2878.0,7158.5,11439.0,1,1
ec27ffb0958a597299fbb5540691a1ef657d4b01,1.0,3.0,6.0,1.0,15.0,42.0,1.0,2.0,3.0,230.0,329.3333333333333,407.0,3,0
e88baf82f374547c5c604e0d643144efcd004cef,12.0,18.0,24.0,201.0,203.0,205.0,13.0,26.0,39.0,702.0,1889.5,3077.0,0,2
dea57578fd7ae72c69555cc9cb319ded2f166843,3.0,3.0,3.0,20.0,20.0,20.0,0.0,0.0,0.0,22.0,22.0,22.0,1,0
f389b9dbd5cb7c7243969c0c2daaaaa75b3b20d3,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
8fd932cede8710554b61e59c3fc20eb0a54db826,2.0,12.047619047619047,31.0,2.0,29.61904761904762,83.0,2.0,13.904761904761905,45.0,543.0,1377.857142857143,4358.0,9,12
93564ddace10d1848cb849f5dbc8d35eb3e57d77,9.0,9.0,9.0,83.0,83.0,83.0,9.0,9.0,9.0,272.0,272.0,272.0,1,0
ec24f48f5fa70c22e30c1fb5e44ce2aea947810f,6.0,22.0,43.0,17.0,199.0,524.0,3.0,57.333333333333336,148.0,372.0,3923.0,10102.0,1,2
f3a78310cded4020a93ac987c431f5ea6dd419b0,4.0,4.5,5.0,8.0,762.0,1516.0,0.0,1.0,2.0,66.0,133.5,201.0,2,0
2b65c0939d94948c50dd823ebdaa071370417101,5.0,5.0,5.0,40.0,40.0,40.0,1.0,1.0,1.0,113.0,113.0,113.0,1,0
b431b0527775247aef5aad29fc1ee284ff46dedb,17.0,22.5,28.0,54.0,97.0,140.0,23.0,43.0,63.0,1558.0,2120.0,2682.0,0,2
b87701e7749fb11ebd74c3ad4632abbde24d11db,3.0,3.2,4.0,4.0,5.0,8.0,1.0,1.4,2.0,20.0,28.8,40.0,5,0
77d6710b003a96d45e2ba028d21757f4c8caff94,11.0,14.5,18.0,50.0,135.0,220.0,12.0,25.5,39.0,646.0,1183.0,1720.0,0,2
bdb08b60c69cfe15743bc0beb5fa120679f9205c,2.0,2.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,3.0,3.0,3.0,1,0
041f048b66604f4b222cc3ec50f80c1d4e542eba,10.0,10.0,10.0,77.0,77.0,77.0,9.0,9.0,9.0,321.0,321.0,321.0,0,1
c382a1d53088ba4d8ee3cca7078cec326836b822,1.0,3.5,6.0,2.0,14.5,27.0,1.0,3.5,6.0,918.0,1222.0,1526.0,2,0
00a69e58ad3b145e608ee8c9b6d51a4a0012ecfa,14.0,22.5,31.0,117.0,127.5,138.0,16.0,33.5,51.0,1178.0,2029.5,2881.0,0,2
12e1c6454aec68c5aea3b05ae98d188b41422098,6.0,25.53846153846154,100.0,8.0,199.30769230769232,1089.0,4.0,69.46153846153847,460.0,154.0,4327.846153846154,38357.0,3,10
2e8c3cdf97dea8bbc1a715bf079c31a24ad5cab2,1.0,7.333333333333333,16.0,1.0,79.66666666666667,319.0,0.0,9.666666666666666,28.0,0.0,347.6666666666667,1003.0,4,2
749e68add69f95a23b6b050be5f6d08c350e4a41,1.0,1.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0
64d5c5793fb4b7dd9b832c2f151f56082f45ccc0,2.0,9.666666666666666,17.0,2.0,65.33333333333333,161.0,2.0,13.666666666666666,29.0,1170.0,1722.6666666666667,2500.0,1,2
6dd338ca1b228de82a063433cd640b1e804aecc0,1.0,4.666666666666667,11.0,1.0,11.333333333333334,26.0,1.0,4.333333333333333,11.0,136.0,249.33333333333334,472.0,2,1
a4ffd5d324f05040375ec8bcb0bdd31f113098b3,10.0,47.4,114.0,22.0,367.4,1252.0,9.0,172.4,585.0,281.0,21349.6,73091.0,0,5
f0f87b4c05a9bc036352832633c78fa6b7bf145c,7.0,7.0,7.0,21.0,21.0,21.0,6.0,6.0,6.0,376.0,376.0,376.0,1,0
3faa5be3da17725bd56c121ef863007a63618465,10.0,29.2,50.0,18.0,91.4,173.0,10.0,51.4,101.0,566.0,6441.8,14559.0,0,5
9d72c9f46b2043efd2590b3213229d47c0be8d17,1.0,5.5,13.0,2.0,20.8,63.0,0.0,4.3,17.0,1.0,168.9,579.0,8,2
154507a7222c60380dd895d85171722548fbc81f,2.0,15.0,26.0,2.0,64.33333333333333,119.0,1.0,22.666666666666668,45.0,1086.0,2001.0,2987.0,1,2
fa9ba8c564465f5ecb3ea05c620ce0ca005d10ae,2.0,6.875,23.0,7.0,50.0,242.0,1.0,9.25,49.0,170.0,509.5,2006.0,6,2
9afed70c82fe4ae19b1dc2f70bb3daf3b0aeea36,27.0,49.5,72.0,67.0,235.0,403.0,43.0,133.0,223.0,2008.0,8909.5,15811.0,0,2
72f755b23380ba16fb3a0cc63f982812fbb06340,1.0,17.666666666666668,75.0,1.0,106.44444444444444,478.0,1.0,48.22222222222222,236.0,83.0,3489.8888888888887,17291.0,6,3
852e3be82477340529c7ac9ddb4f1265905fc4d9,5.0,27.333333333333332,63.0,7.0,108.66666666666667,296.0,2.0,62.333333333333336,170.0,480.0,5817.666666666667,14769.0,1,2
870ebc7da71f020018bf9c3eb5cf8523130a43de,10.0,10.0,10.0,45.0,45.0,45.0,8.0,8.0,8.0,225.0,225.0,225.0,0,1
8b685222e564d9094d3b400af79af357f8d14d1e,3.0,17.166666666666668,29.0,4.0,116.66666666666667,262.0,3.0,37.833333333333336,89.0,128.0,1171.1666666666667,2528.0,1,5
0f016aebc2f30d8ed20de0aa24d498ca97bb4beb,8.0,20.428571428571427,43.0,8.0,90.28571428571429,233.0,8.0,36.42857142857143,110.0,574.0,2410.5714285714284,8683.0,1,6
a8b0890678c3422d4e72f970e274c33dd6983763,4.0,5.5,7.0,42.0,85.5,129.0,2.0,3.0,4.0,64.0,125.5,187.0,2,0
e5cf394ce95292b00bd32a2574724aa5759ac9d0,21.0,57.0,93.0,45.0,438.0,831.0,25.0,246.0,467.0,2562.0,18320.0,34078.0,0,2
e6ed5edbc9bc75737f80532fcb715226c17a9f94,2.0,6.4,14.0,4.0,45.6,168.0,2.0,8.0,21.0,34.0,231.4,758.0,3,2
1cab5598c4e76316b87c3aed668148c4b6c3485a,3.0,11.909090909090908,20.0,7.0,85.9090909090909,355.0,1.0,17.09090909090909,38.0,31.0,1068.0,4068.0,5,6
4b43c6cb4c19c4096c3b8cf601544b31d2eb952e,1.0,12.0,20.0,1.0,58.333333333333336,95.0,1.0,18.0,35.0,119.0,701.3333333333334,1318.0,1,2
682dea541c2acc04142a24a9964f310904bce825,13.0,13.0,13.0,234.0,234.0,234.0,17.0,17.0,17.0,635.0,635.0,635.0,0,1
790a5020f730491f6a2f35ef7a2bb8c18d42d963,1.0,1.5,2.0,1.0,3.0,5.0,1.0,1.0,1.0,16.0,18.0,20.0,2,0
f1afe9902739e7545a92b65e197cd71b3f779a35,2.0,3.1666666666666665,8.0,4.0,17.833333333333332,67.0,0.0,1.5,8.0,4.0,72.16666666666667,367.0,6,0
1a0114319e8d60f18bf570e967126287dc6cc79a,,,,,,,,,,,,,0,0
d3d2047b64752b0f7faffaf51084fb5c0212d54f,6.0,36.5,85.0,10.0,198.5,618.0,3.0,116.75,369.0,554.0,8796.0,26736.0,1,3
f5a1d26354f40c2e621c733815f7e927d12c08e0,1.0,3.6,10.0,5.0,26.6,58.0,0.0,2.2,9.0,1.0,54.8,207.0,4,1
1ec09123897a6d291989393ad47d7ea8177a1513,2.0,7.125,14.0,4.0,28.25,80.0,0.0,5.75,16.0,6.0,208.125,609.0,5,3
ce76a9d70962a5c91550511897039ad2e36ee29d,2.0,21.5,41.0,3.0,90.0,177.0,2.0,42.5,83.0,1340.0,4731.0,8122.0,1,1
4e69e50c770d9a1dcefef4b3d04c4ac90f87147a,15.0,15.5,16.0,39.0,51.5,64.0,18.0,19.5,21.0,728.0,939.5,1151.0,0,2
4fdde4e7831e03ad2219c87dbb8b32550772e931,4.0,11.8,34.0,7.0,55.2,234.0,2.0,24.4,102.0,73.0,1053.0,4696.0,4,1
618343bee669d361102b3f68ad3e586d308a2ed2,9.0,11.5,14.0,13.0,21.0,29.0,9.0,13.5,18.0,1422.0,1672.0,1922.0,1,1
18f883bd5b9ab9771e561a0214af6bd5ddda0d61,3.0,6.0,9.0,8.0,25.0,42.0,0.0,3.0,6.0,8.0,113.5,219.0,2,0
908a10bffa59ea828627a186c42278cf17100de0,14.0,33.4,66.0,31.0,279.2,769.0,16.0,110.6,287.0,1051.0,6866.0,17559.0,0,5
d6caa5317ddeed815af8246cf9a87ed6ba6e9886,5.0,10.5,24.0,14.0,45.0,123.0,1.0,17.75,58.0,37.0,1047.75,2418.0,3,1
030a9eafcd77c7f02a6dcf6fa6f220507ae4614a,1.0,8.2,21.0,1.0,36.2,107.0,1.0,9.6,27.0,28.0,341.0,995.0,3,2
8eb77cfbe31e7ff27c38518865cce4804c767055,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,5.0,5.0,1,0
c500eeefee339bcca0e7a3c204ba77d563c08160,5.0,5.0,5.0,8.0,8.0,8.0,4.0,4.0,4.0,911.0,911.0,911.0,1,0
d09c2bf52fd0f6ca119f8ffa13cbe7269d046368,1.0,1.0,1.0,707.0,707.0,707.0,0.0,0.0,0.0,8.0,8.0,8.0,1,0
299ddb7ebf50e2b9de3fe5d22adc569d6ea8a0cc,3.0,4.666666666666667,7.0,13.0,19.0,29.0,0.0,1.3333333333333333,3.0,17.0,58.333333333333336,122.0,3,0
c15933aa1651534e2bec2a2c37a63ae006558d76,31.0,31.0,31.0,616.0,616.0,616.0,81.0,81.0,81.0,4607.0,4607.0,4607.0,0,1
dcc96bb10ab8aff9f2673e1eb274f420741c332c,3.0,21.333333333333332,54.0,11.0,291.3333333333333,835.0,1.0,73.66666666666667,216.0,27.0,4468.666666666667,13249.0,2,1
df40970ae5094166ac0d87673538ca491168348d,49.0,49.0,49.0,253.0,253.0,253.0,119.0,119.0,119.0,9099.0,9099.0,9099.0,0,1
bbbe6707b2c93e6eccc6ec568f7f33fd4284007c,24.0,41.333333333333336,55.0,96.0,255.66666666666666,378.0,36.0,92.33333333333333,126.0,3842.0,8792.666666666666,15428.0,0,3
aa874e1c5bd25b5ea7d60fbcd2da5eb5378bfd4e,5.0,8.0,11.0,26.0,48.0,64.0,0.0,5.333333333333333,11.0,37.0,177.33333333333334,379.0,2,1
746eb4349e92ef23d8fe3eab8f5dbb368afc80c5,2.0,21.0,61.0,5.0,94.8,648.0,2.0,41.0,186.0,139.0,2441.4666666666667,11815.0,5,10
e22b25ffc903bdeafd89993632863fdc0d9921a9,1.0,5.0,9.0,8.0,33.0,58.0,0.0,3.5,7.0,6.0,128.0,250.0,2,0
6286041da5f1c5cb87211250d5c4f002f105c472,10.0,10.0,10.0,94.0,94.0,94.0,9.0,9.0,9.0,357.0,357.0,357.0,0,1
7e35e9feb2cc8cb6cc72f0ff9b1019d769f12793,2.0,4.333333333333333,7.0,4.0,10.166666666666666,26.0,1.0,3.3333333333333335,6.0,67.0,172.66666666666666,314.0,6,0
6dd6032485aadc05cabef2d1c63257f054e7f9f2,4.0,14.4,25.0,14.0,55.4,143.0,2.0,19.5,48.0,187.0,973.2,2196.0,4,6
aa39a6a7a67f1bfbb7109f783e72d65b26692d21,1.0,29.5,58.0,2.0,60.5,119.0,1.0,48.0,95.0,3352.0,13440.0,23528.0,1,1
5db7e2448039b5c1c76bbd1d3a47b94798d9859b,3.0,18.0,71.0,9.0,83.88888888888889,356.0,0.0,35.22222222222222,214.0,10.0,2085.5555555555557,14834.0,3,6
cf16bd0cec6a4df6624b0b222127248b92d7a3d2,4.0,15.75,24.0,11.0,220.0,575.0,3.0,30.75,61.0,193.0,1474.0,3253.0,1,3
e42a724d190146c8284b88c3dca25104c0dc09b8,25.0,30.5,36.0,109.0,119.0,129.0,44.0,50.0,56.0,3552.0,5666.0,7780.0,0,2
a895e6c4a043866f3e9a07781c1082e16f5c11c0,4.0,19.666666666666668,49.0,6.0,49.0,129.0,4.0,33.333333333333336,91.0,486.0,3480.6666666666665,9417.0,2,1
866179ef84da54f399fa629341a78faf0b8127ad,9.0,16.0,23.0,82.0,426.0,770.0,6.0,35.0,64.0,184.0,1373.0,2562.0,1,1
961d1e0957fb6b6667c8cac0e8214d3235e91a41,13.0,24.0,35.0,74.0,109.5,145.0,16.0,47.0,78.0,1472.0,3705.0,5938.0,0,2
84acdacb6e0f40981c1980270a21a6d3e2adc9d8,63.0,63.0,63.0,267.0,267.0,267.0,130.0,130.0,130.0,27030.0,27030.0,27030.0,0,1
e049ae6d7d3e07536d096ebcd4ddf82e7c54a0ec,9.0,19.166666666666668,32.0,23.0,79.0,157.0,6.0,30.166666666666668,65.0,208.0,1440.5,2925.0,2,4
d9f18d7e3df163b2fce35ad03e925093d1954287,16.0,18.0,20.0,43.0,50.5,58.0,19.0,23.0,27.0,2421.0,3790.5,5160.0,0,2
