paper_sha,corpus_author_id,position
5163eb99719f031dfef6a30a1fc66415e4a9fd69,115587633,5
5163eb99719f031dfef6a30a1fc66415e4a9fd69,119581615,6
5163eb99719f031dfef6a30a1fc66415e4a9fd69,80414986,7
5163eb99719f031dfef6a30a1fc66415e4a9fd69,87952923,8
5163eb99719f031dfef6a30a1fc66415e4a9fd69,3659365,9
5163eb99719f031dfef6a30a1fc66415e4a9fd69,51915749,10
5163eb99719f031dfef6a30a1fc66415e4a9fd69,1968644,11
5163eb99719f031dfef6a30a1fc66415e4a9fd69,12554670,12
dcc3c594e45ae7e6971e241fc20534583766fa1a,46887822,1
dcc3c594e45ae7e6971e241fc20534583766fa1a,13455059,2
87362d93fc2e9884b5dd5bccc02fd842c96be0ba,107876835,1
87362d93fc2e9884b5dd5bccc02fd842c96be0ba,90607492,2
e25c1c96084c8fcd1a6422cea5c8d0829f6d2b56,1380457211,1
e25c1c96084c8fcd1a6422cea5c8d0829f6d2b56,47891708,2
e25c1c96084c8fcd1a6422cea5c8d0829f6d2b56,88230836,3
00dbae1288b1cc2fe414e4a5101623415a2e4fb6,4499743,1
00dbae1288b1cc2fe414e4a5101623415a2e4fb6,145969314,2
00dbae1288b1cc2fe414e4a5101623415a2e4fb6,6997387,3
00dbae1288b1cc2fe414e4a5101623415a2e4fb6,49798550,4
00dbae1288b1cc2fe414e4a5101623415a2e4fb6,12428884,5
00dbae1288b1cc2fe414e4a5101623415a2e4fb6,4624808,6
0a1c6dad93f743e6f6a10130cf3c4ade8838e8a3,48592787,1
0a1c6dad93f743e6f6a10130cf3c4ade8838e8a3,46250286,2
ec3b8ab47336f567b7c76791e467dea8bbfedef5,98029688,1
ec3b8ab47336f567b7c76791e467dea8bbfedef5,122336763,2
ec3b8ab47336f567b7c76791e467dea8bbfedef5,98830353,3
01695288cbdb15f7db0ecb48d49a579ec49ea9ec,1731467,1
0b457b1c08dffeaf58550923f8983f7bb42cdb38,5540973,1
0b457b1c08dffeaf58550923f8983f7bb42cdb38,6332049,2
0b457b1c08dffeaf58550923f8983f7bb42cdb38,6707687,3
0b457b1c08dffeaf58550923f8983f7bb42cdb38,6477202,4
0b457b1c08dffeaf58550923f8983f7bb42cdb38,11504783,5
0b457b1c08dffeaf58550923f8983f7bb42cdb38,2484829,6
5120f65919f77859a974fcc1ad08f72b2918b8ec,32072466,1
00a475c2feb00cf03e72f8c3591fbeaadf326ff7,1736880,1
5fef8df48f87af2b256875d0c7dc114821961683,37728482,1
5fef8df48f87af2b256875d0c7dc114821961683,122053827,2
b75ad765e6d8fdf8b839842565859e82350b1a8b,2574151,1
b75ad765e6d8fdf8b839842565859e82350b1a8b,5986663,2
1a8800cdf999a01022f1db8e5c4c61306d3e43cc,4851806,1
c28f5f8e1b6292e534cc9f764762454bdbc2d79b,1781819,1
96973bad739b7ee7383e43007c1370b0c11cad2c,52287025,1
96973bad739b7ee7383e43007c1370b0c11cad2c,6004508,2
96973bad739b7ee7383e43007c1370b0c11cad2c,144956202,3
e6cb13b4b3bdecb1a1a21010b3b9ec40ccf007d4,19182651,1
ca6898ee5042a16741f99901482fc5c22bee973d,4024194,1
ca6898ee5042a16741f99901482fc5c22bee973d,18515262,2
ca6898ee5042a16741f99901482fc5c22bee973d,145194683,3
ca6898ee5042a16741f99901482fc5c22bee973d,144130612,4
ca6898ee5042a16741f99901482fc5c22bee973d,11838785,5
ed1ff7d3f3d670f4a3bdd9a5e78cb862bc8795f0,48716379,1
fd74fdb409eaedce723257ade9da5e307acbe9bb,73056145,1
da30fb516673da14de8d02e162abedb6d8c9e0da,10792570,1
da30fb516673da14de8d02e162abedb6d8c9e0da,144385184,2
870a63a8261755756c4d0462adb04a0e972617bc,101846726,1
284290d3918041fd3082cf7656f299e6197ec8c1,40008739,1
284290d3918041fd3082cf7656f299e6197ec8c1,6038431,2
284290d3918041fd3082cf7656f299e6197ec8c1,4557917,3
284290d3918041fd3082cf7656f299e6197ec8c1,9512467,4
284290d3918041fd3082cf7656f299e6197ec8c1,10776102,5
284290d3918041fd3082cf7656f299e6197ec8c1,50878062,6
284290d3918041fd3082cf7656f299e6197ec8c1,5312998,7
284290d3918041fd3082cf7656f299e6197ec8c1,3797978,8
284290d3918041fd3082cf7656f299e6197ec8c1,48009201,9
284290d3918041fd3082cf7656f299e6197ec8c1,3554712,10
126a2ba2c6c3289f888b97ef96cc92ae8d4ab716,143693740,1
126a2ba2c6c3289f888b97ef96cc92ae8d4ab716,48482921,2
126a2ba2c6c3289f888b97ef96cc92ae8d4ab716,145490209,3
126a2ba2c6c3289f888b97ef96cc92ae8d4ab716,94115740,4
956c58f7dfae74e8730c55bca1a4003dd68353ca,122977149,1
61397ef5ce458d950557f379f978491903f95b53,49758059,1
3d9c9982b639be42e97c1d0dc4b5ce74d163f064,3237080,1
3d9c9982b639be42e97c1d0dc4b5ce74d163f064,32237566,2
3d9c9982b639be42e97c1d0dc4b5ce74d163f064,47487395,3
5b5616609788791f6e6fdc0fe5572bbaf6e3b3f3,1791021,1
5b5616609788791f6e6fdc0fe5572bbaf6e3b3f3,1790028,2
5b5616609788791f6e6fdc0fe5572bbaf6e3b3f3,145856934,3
2c481aab98b916cb99ab9e79990e796ef84405db,105045451,1
2c481aab98b916cb99ab9e79990e796ef84405db,87011934,2
2c481aab98b916cb99ab9e79990e796ef84405db,13555164,3
0774ef75b3665783709c6e41e3f43b805250b703,150990190,1
8b9592f0314b7f085b10275a763f200684b5ff29,145548421,1
8b9592f0314b7f085b10275a763f200684b5ff29,2546666,2
76bf5767b5033d10e5d51353b43dff4bc3c5db2c,144993235,1
76bf5767b5033d10e5d51353b43dff4bc3c5db2c,144923079,2
d69fcadb50388e1b8fe6d7d8242572dafeb12e32,98180097,1
d69fcadb50388e1b8fe6d7d8242572dafeb12e32,49380623,2
567ba4bdc6dabcc6a0dd9fb68899f7edb6d4238b,152339892,1
567ba4bdc6dabcc6a0dd9fb68899f7edb6d4238b,47291318,2
567ba4bdc6dabcc6a0dd9fb68899f7edb6d4238b,145296833,3
7983ada8fe9df751d9df54d5478c42e341300e19,101381774,1
7983ada8fe9df751d9df54d5478c42e341300e19,117995584,2
7983ada8fe9df751d9df54d5478c42e341300e19,145204961,3
9277a6175e3d586740d24fb9e59587eedc491172,2318488,1
9277a6175e3d586740d24fb9e59587eedc491172,32811660,2
e31f7d2b64abf80da2cce1b99a8527903125a81b,3151901,1
e31f7d2b64abf80da2cce1b99a8527903125a81b,2042645,2
e31f7d2b64abf80da2cce1b99a8527903125a81b,145033169,3
e31f7d2b64abf80da2cce1b99a8527903125a81b,144602261,4
ba34bcc0cfa713ef54a96ac52119cc5e9d4063f2,,1
ba34bcc0cfa713ef54a96ac52119cc5e9d4063f2,48152017,2
ba34bcc0cfa713ef54a96ac52119cc5e9d4063f2,145346525,3
ba34bcc0cfa713ef54a96ac52119cc5e9d4063f2,48993852,4
b71c4ec886b58fe123b4c9c3f685cedfa3a025fa,1793188,1
b71c4ec886b58fe123b4c9c3f685cedfa3a025fa,145612040,2
b71c4ec886b58fe123b4c9c3f685cedfa3a025fa,153456778,3
f7fc332d0e21691a13ad0fff6c0a8ee05b6c21e2,3733945,1
848a60d793a9aeaf9d10e04351fa11f60dd5b04a,5666886,1
848a60d793a9aeaf9d10e04351fa11f60dd5b04a,5837575,2
848a60d793a9aeaf9d10e04351fa11f60dd5b04a,3231544,3
d453399e73386eb2eb7eff609ab5760ba69bb5b3,50380028,1
d453399e73386eb2eb7eff609ab5760ba69bb5b3,152722128,2
d453399e73386eb2eb7eff609ab5760ba69bb5b3,3149452,3
ce089c2756a75d3ab52feb987c8c37a689d9e2dd,145961524,1
ce089c2756a75d3ab52feb987c8c37a689d9e2dd,144276086,2
ff34aae078f721ca36ec413441edf07152b8bb3a,4479406,1
ff34aae078f721ca36ec413441edf07152b8bb3a,40634589,2
acc2da3b2700c5c528b2c98ae4b6f48027181c93,88604407,1
acc2da3b2700c5c528b2c98ae4b6f48027181c93,101894223,2
9c08c94fc831e1f45d9afacf8876b6fd7faa15c2,31898606,1
9c08c94fc831e1f45d9afacf8876b6fd7faa15c2,3164419,2
a13b359754d09c864bdd9f6ea5c0035a900a804d,35638003,1
a13b359754d09c864bdd9f6ea5c0035a900a804d,2873058,2
c2edc6e53ef2dce37e19398776af4a045d76affb,5076003,1
c2edc6e53ef2dce37e19398776af4a045d76affb,49042470,2
98795ca55521444cdf651b072812041ea65bc796,47450778,1
4425a9f78deae6cced595baea4f72afe48b54dc7,145011560,1
f5585bca50471d6816d55b6b896abbde5ebda599,145481003,1
f5585bca50471d6816d55b6b896abbde5ebda599,35067184,2
f5585bca50471d6816d55b6b896abbde5ebda599,145974626,3
f5585bca50471d6816d55b6b896abbde5ebda599,145267243,4
708112dbc15477f10ca28d9b6dda5de0b14cb42e,3236546,1
708112dbc15477f10ca28d9b6dda5de0b14cb42e,113531196,2
708112dbc15477f10ca28d9b6dda5de0b14cb42e,47918529,3
ea4bdeb0ba42ed22c85290528372941678680755,145341779,1
58961cce1c8dd991d21d741bd0fb777e9867a7cc,2876530,1
58961cce1c8dd991d21d741bd0fb777e9867a7cc,48740656,2
58961cce1c8dd991d21d741bd0fb777e9867a7cc,2722529,3
58961cce1c8dd991d21d741bd0fb777e9867a7cc,3377546,4
62b19468ecf35e1f730f2470eed8790cf05210e1,117731110,1
b2b1cfe6ec0a3ebcb73480cffb0a44d2d35ac901,144370107,1
b2b1cfe6ec0a3ebcb73480cffb0a44d2d35ac901,50413171,2
b2b1cfe6ec0a3ebcb73480cffb0a44d2d35ac901,48142078,3
b2b1cfe6ec0a3ebcb73480cffb0a44d2d35ac901,2511565,4
b2b1cfe6ec0a3ebcb73480cffb0a44d2d35ac901,4367523,5
cf614e3588cf4b100f3bbd36b728dfc8e30b280d,14349526,1
cf614e3588cf4b100f3bbd36b728dfc8e30b280d,4864052,2
71f38ae43b70d93c60ec97062ecfc66cf529841b,1429722518,1
71f38ae43b70d93c60ec97062ecfc66cf529841b,108814274,2
71f38ae43b70d93c60ec97062ecfc66cf529841b,1397154798,3
71f38ae43b70d93c60ec97062ecfc66cf529841b,4216392,4
71f38ae43b70d93c60ec97062ecfc66cf529841b,153852059,5
71f38ae43b70d93c60ec97062ecfc66cf529841b,46303807,6
71f38ae43b70d93c60ec97062ecfc66cf529841b,3589712,7
71f38ae43b70d93c60ec97062ecfc66cf529841b,51355207,8
2c1fcc403442c999dc78978447099daad73d596b,13265900,1
93ff8950fc7b047c5d30cdfdac538e922a752502,1834539,1
93ff8950fc7b047c5d30cdfdac538e922a752502,51935957,2
969673a9da671e9af5c4e7577849234567527c96,1699618,1
969673a9da671e9af5c4e7577849234567527c96,48732704,2
6a783f2b7a66263efb6b758bab482b4c59163b4b,48245191,1
cccd643bda92b8de758842cbec318aa0e2859288,4330537,1
cccd643bda92b8de758842cbec318aa0e2859288,3974417,2
cccd643bda92b8de758842cbec318aa0e2859288,31515606,3
cccd643bda92b8de758842cbec318aa0e2859288,4522779,4
cccd643bda92b8de758842cbec318aa0e2859288,5085096,5
cccd643bda92b8de758842cbec318aa0e2859288,49312398,6
cccd643bda92b8de758842cbec318aa0e2859288,50318616,7
cccd643bda92b8de758842cbec318aa0e2859288,12740085,8
cccd643bda92b8de758842cbec318aa0e2859288,4569383,9
cccd643bda92b8de758842cbec318aa0e2859288,2383829,10
4b77ac9081958ff56543e9ab2eb942c0cc65610e,30668857,1
4b77ac9081958ff56543e9ab2eb942c0cc65610e,31264785,2
06b0ea5df9cbda15fef18b2b92a26566a7cf0199,91683889,1
06b0ea5df9cbda15fef18b2b92a26566a7cf0199,91027568,2
06b0ea5df9cbda15fef18b2b92a26566a7cf0199,25082112,3
06b0ea5df9cbda15fef18b2b92a26566a7cf0199,47517672,4
54c51db8293389c38f63f1645c997bb88b05953f,145012316,1
54c51db8293389c38f63f1645c997bb88b05953f,32716589,2
54c51db8293389c38f63f1645c997bb88b05953f,11041740,3
54c51db8293389c38f63f1645c997bb88b05953f,144198584,4
54c51db8293389c38f63f1645c997bb88b05953f,145425290,5
54c51db8293389c38f63f1645c997bb88b05953f,122850900,6
54c51db8293389c38f63f1645c997bb88b05953f,2232759,7
54c51db8293389c38f63f1645c997bb88b05953f,1776035,8
495ffe3a3ef88634f0b8aa65a9d14c123e856e3d,4505874,1
495ffe3a3ef88634f0b8aa65a9d14c123e856e3d,4501923,2
495ffe3a3ef88634f0b8aa65a9d14c123e856e3d,2731585,3
495ffe3a3ef88634f0b8aa65a9d14c123e856e3d,6256336,4
495ffe3a3ef88634f0b8aa65a9d14c123e856e3d,6811038,5
d9064a6fbf2627c0ab53bb600f0e14bf84d1fc09,2743113,1
87f4e78b9fa2dc9440db5159478116f01b83fae6,116460318,1
87f4e78b9fa2dc9440db5159478116f01b83fae6,2816162,2
87f4e78b9fa2dc9440db5159478116f01b83fae6,50064747,3
87f4e78b9fa2dc9440db5159478116f01b83fae6,116335923,4
d3dbdff2fa3a8a57f2fe065991ea433818e31ca5,5994768,1
1e699e58cc08fe09b92ab772dcc809459f854a2d,12193230,1
1e699e58cc08fe09b92ab772dcc809459f854a2d,5895634,2
1e699e58cc08fe09b92ab772dcc809459f854a2d,5641175,3
1e699e58cc08fe09b92ab772dcc809459f854a2d,6319548,4
1e699e58cc08fe09b92ab772dcc809459f854a2d,10088740,5
1e699e58cc08fe09b92ab772dcc809459f854a2d,33676936,6
7a18417b1ac25d6e32c5efec2e33a159c309c64e,4099456,1
7a18417b1ac25d6e32c5efec2e33a159c309c64e,35176612,2
7a18417b1ac25d6e32c5efec2e33a159c309c64e,6740730,3
7a18417b1ac25d6e32c5efec2e33a159c309c64e,46707404,4
7a18417b1ac25d6e32c5efec2e33a159c309c64e,2124743,5
7a18417b1ac25d6e32c5efec2e33a159c309c64e,29863730,6
7a18417b1ac25d6e32c5efec2e33a159c309c64e,3835941,7
7a18417b1ac25d6e32c5efec2e33a159c309c64e,52162167,8
68fad5eb18749f1495bb4ecbe7ae5a1d99f33699,1398981516,1
68fad5eb18749f1495bb4ecbe7ae5a1d99f33699,1398348796,2
68fad5eb18749f1495bb4ecbe7ae5a1d99f33699,66420666,3
66f2ac80c767c6d7f93a00025feb1b094abb853f,88021327,1
8c740b3a9077e3884931953cff3114353ce31d32,145767891,1
bc742df723b1c44269d26ac9d5f360611d8472e0,50440925,1
bc742df723b1c44269d26ac9d5f360611d8472e0,145418137,2
bc742df723b1c44269d26ac9d5f360611d8472e0,8908229,3
bc742df723b1c44269d26ac9d5f360611d8472e0,6114259,4
bc742df723b1c44269d26ac9d5f360611d8472e0,47517104,5
bc742df723b1c44269d26ac9d5f360611d8472e0,145052930,6
bc742df723b1c44269d26ac9d5f360611d8472e0,5280666,7
b7e6c25f47c7650379936740fdc2690d865b3750,6957951,1
2a97c3173e55ef6ffc7d90e619757e758d76e0f4,50223390,1
fb264b7c5ce21ad7af2429b3aaa87d69dddb37bf,6986158,1
fb264b7c5ce21ad7af2429b3aaa87d69dddb37bf,5638244,2
fb264b7c5ce21ad7af2429b3aaa87d69dddb37bf,3757811,3
460218cb683b80782f5c032aa4f3d089221b3220,145021217,1
08ef9fd59af71727fff1a0ae0a173a23c7b8b953,1855825,1
08ef9fd59af71727fff1a0ae0a173a23c7b8b953,6591720,2
08ef9fd59af71727fff1a0ae0a173a23c7b8b953,3965826,3
08ef9fd59af71727fff1a0ae0a173a23c7b8b953,5142837,4
08ef9fd59af71727fff1a0ae0a173a23c7b8b953,1994767,5
08ef9fd59af71727fff1a0ae0a173a23c7b8b953,2083767,6
08ef9fd59af71727fff1a0ae0a173a23c7b8b953,145709900,7
4e8edd0cf3487c092b2b737a4d7d4e44fa7933a7,35636851,1
4e8edd0cf3487c092b2b737a4d7d4e44fa7933a7,46255699,2
166cf4a3d4ad6a032da3f0a2983b0a90e29a24fd,40044557,1
28a441fa983a52982f9e6c80d78ee0adc2be9154,153281528,1
28a441fa983a52982f9e6c80d78ee0adc2be9154,144838201,2
28a441fa983a52982f9e6c80d78ee0adc2be9154,87710359,3
28a441fa983a52982f9e6c80d78ee0adc2be9154,47759378,4
5b9fdb68df75fd915e34e646885d68057c093078,145246801,1
5b9fdb68df75fd915e34e646885d68057c093078,152844672,2
5b9fdb68df75fd915e34e646885d68057c093078,144947143,3
5b9fdb68df75fd915e34e646885d68057c093078,1387013603,4
5b9fdb68df75fd915e34e646885d68057c093078,30132719,5
5b9fdb68df75fd915e34e646885d68057c093078,1387013622,6
5b9fdb68df75fd915e34e646885d68057c093078,1410349544,7
5b9fdb68df75fd915e34e646885d68057c093078,152506789,8
5b9fdb68df75fd915e34e646885d68057c093078,1387013607,9
5b9fdb68df75fd915e34e646885d68057c093078,4771696,10
5b9fdb68df75fd915e34e646885d68057c093078,152398902,11
5b9fdb68df75fd915e34e646885d68057c093078,1388280514,12
5b9fdb68df75fd915e34e646885d68057c093078,152651879,13
5b9fdb68df75fd915e34e646885d68057c093078,152889111,14
5b9fdb68df75fd915e34e646885d68057c093078,1387013596,15
5b9fdb68df75fd915e34e646885d68057c093078,1382050530,16
2c4be5f3acb8d3fdd1a2143ba01c01f98181a609,2834817,1
2c4be5f3acb8d3fdd1a2143ba01c01f98181a609,144702316,2
2c4be5f3acb8d3fdd1a2143ba01c01f98181a609,1739646,3
8660940881443c07a553ab3217837a9503cda9d0,37070695,1
8660940881443c07a553ab3217837a9503cda9d0,153595102,2
8660940881443c07a553ab3217837a9503cda9d0,7825179,3
bee7a8039b976848c695e726431cf4d785c9cb52,40181878,1
bee7a8039b976848c695e726431cf4d785c9cb52,1924824,2
bee7a8039b976848c695e726431cf4d785c9cb52,153751066,3
bee7a8039b976848c695e726431cf4d785c9cb52,1397563180,4
bee7a8039b976848c695e726431cf4d785c9cb52,38086883,5
bee7a8039b976848c695e726431cf4d785c9cb52,152518227,6
2a4deedd62d9aae8dcb229e9f935aba2120b8544,1792924,1
23c7e43ad7d392dcba39ab81d3656c26f6132a98,1732194,1
23c7e43ad7d392dcba39ab81d3656c26f6132a98,3111820,2
23c7e43ad7d392dcba39ab81d3656c26f6132a98,1679757,3
23c7e43ad7d392dcba39ab81d3656c26f6132a98,4188717,4
23c7e43ad7d392dcba39ab81d3656c26f6132a98,38253914,5
61a829e908443e1ee523156de14db13bdb0a5f7e,4141231,1
61a829e908443e1ee523156de14db13bdb0a5f7e,5196102,2
61a829e908443e1ee523156de14db13bdb0a5f7e,1399105921,3
61a829e908443e1ee523156de14db13bdb0a5f7e,3165774,4
61a829e908443e1ee523156de14db13bdb0a5f7e,49014333,5
61a829e908443e1ee523156de14db13bdb0a5f7e,5050905,6
61a829e908443e1ee523156de14db13bdb0a5f7e,2536348,7
61a829e908443e1ee523156de14db13bdb0a5f7e,2053149,8
61a829e908443e1ee523156de14db13bdb0a5f7e,146602179,9
61a829e908443e1ee523156de14db13bdb0a5f7e,46689889,10
61a829e908443e1ee523156de14db13bdb0a5f7e,144971464,11
61a829e908443e1ee523156de14db13bdb0a5f7e,2234924,12
61a829e908443e1ee523156de14db13bdb0a5f7e,35408975,13
61a829e908443e1ee523156de14db13bdb0a5f7e,1422289278,14
61a829e908443e1ee523156de14db13bdb0a5f7e,3565321,15
61a829e908443e1ee523156de14db13bdb0a5f7e,2635188,16
61a829e908443e1ee523156de14db13bdb0a5f7e,40012380,17
61a829e908443e1ee523156de14db13bdb0a5f7e,4717912,18
61a829e908443e1ee523156de14db13bdb0a5f7e,48598036,19
61a829e908443e1ee523156de14db13bdb0a5f7e,143794042,20
61a829e908443e1ee523156de14db13bdb0a5f7e,32487807,21
61a829e908443e1ee523156de14db13bdb0a5f7e,,22
61a829e908443e1ee523156de14db13bdb0a5f7e,5196102,23
61a829e908443e1ee523156de14db13bdb0a5f7e,2439811,24
61a829e908443e1ee523156de14db13bdb0a5f7e,119195136,25
61a829e908443e1ee523156de14db13bdb0a5f7e,1399105921,26
61a829e908443e1ee523156de14db13bdb0a5f7e,5219018,27
61a829e908443e1ee523156de14db13bdb0a5f7e,6044522,28
61a829e908443e1ee523156de14db13bdb0a5f7e,1644876933,29
61a829e908443e1ee523156de14db13bdb0a5f7e,1644898213,30
61a829e908443e1ee523156de14db13bdb0a5f7e,1644913667,31
61a829e908443e1ee523156de14db13bdb0a5f7e,115299348,32
61a829e908443e1ee523156de14db13bdb0a5f7e,3165774,33
61a829e908443e1ee523156de14db13bdb0a5f7e,145579441,34
61a829e908443e1ee523156de14db13bdb0a5f7e,1436156511,35
61a829e908443e1ee523156de14db13bdb0a5f7e,87216564,36
61a829e908443e1ee523156de14db13bdb0a5f7e,5931556,37
61a829e908443e1ee523156de14db13bdb0a5f7e,50409184,38
61a829e908443e1ee523156de14db13bdb0a5f7e,49014333,39
61a829e908443e1ee523156de14db13bdb0a5f7e,1644898184,40
61a829e908443e1ee523156de14db13bdb0a5f7e,5050905,41
61a829e908443e1ee523156de14db13bdb0a5f7e,36621136,42
61a829e908443e1ee523156de14db13bdb0a5f7e,48308045,43
61a829e908443e1ee523156de14db13bdb0a5f7e,40243860,44
61a829e908443e1ee523156de14db13bdb0a5f7e,1644846343,45
61a829e908443e1ee523156de14db13bdb0a5f7e,1644845718,46
61a829e908443e1ee523156de14db13bdb0a5f7e,1644877952,47
61a829e908443e1ee523156de14db13bdb0a5f7e,2536348,48
61a829e908443e1ee523156de14db13bdb0a5f7e,4585218,49
61a829e908443e1ee523156de14db13bdb0a5f7e,82975645,50
61a829e908443e1ee523156de14db13bdb0a5f7e,15972591,51
61a829e908443e1ee523156de14db13bdb0a5f7e,2053149,52
61a829e908443e1ee523156de14db13bdb0a5f7e,153239659,53
61a829e908443e1ee523156de14db13bdb0a5f7e,4918113,54
61a829e908443e1ee523156de14db13bdb0a5f7e,52217904,55
61a829e908443e1ee523156de14db13bdb0a5f7e,146602179,56
61a829e908443e1ee523156de14db13bdb0a5f7e,1644846987,57
61a829e908443e1ee523156de14db13bdb0a5f7e,1644876741,58
61a829e908443e1ee523156de14db13bdb0a5f7e,38410089,59
61a829e908443e1ee523156de14db13bdb0a5f7e,1644845671,60
61a829e908443e1ee523156de14db13bdb0a5f7e,39661846,61
61a829e908443e1ee523156de14db13bdb0a5f7e,3118769,62
61a829e908443e1ee523156de14db13bdb0a5f7e,145112509,63
61a829e908443e1ee523156de14db13bdb0a5f7e,49125972,64
61a829e908443e1ee523156de14db13bdb0a5f7e,1644877391,65
61a829e908443e1ee523156de14db13bdb0a5f7e,32510729,66
61a829e908443e1ee523156de14db13bdb0a5f7e,1644898315,67
61a829e908443e1ee523156de14db13bdb0a5f7e,31420283,68
61a829e908443e1ee523156de14db13bdb0a5f7e,121312920,69
61a829e908443e1ee523156de14db13bdb0a5f7e,8054455,70
61a829e908443e1ee523156de14db13bdb0a5f7e,32469254,71
61a829e908443e1ee523156de14db13bdb0a5f7e,50857518,72
61a829e908443e1ee523156de14db13bdb0a5f7e,40146232,73
61a829e908443e1ee523156de14db13bdb0a5f7e,1644847821,74
61a829e908443e1ee523156de14db13bdb0a5f7e,1470581843,75
61a829e908443e1ee523156de14db13bdb0a5f7e,47123733,76
61a829e908443e1ee523156de14db13bdb0a5f7e,114414470,77
61a829e908443e1ee523156de14db13bdb0a5f7e,82890483,78
61a829e908443e1ee523156de14db13bdb0a5f7e,47171664,79
61a829e908443e1ee523156de14db13bdb0a5f7e,83987148,80
61a829e908443e1ee523156de14db13bdb0a5f7e,5210375,81
61a829e908443e1ee523156de14db13bdb0a5f7e,152676716,82
61a829e908443e1ee523156de14db13bdb0a5f7e,4873491,83
61a829e908443e1ee523156de14db13bdb0a5f7e,50076498,84
61a829e908443e1ee523156de14db13bdb0a5f7e,34494805,85
61a829e908443e1ee523156de14db13bdb0a5f7e,11313735,86
61a829e908443e1ee523156de14db13bdb0a5f7e,11026775,87
61a829e908443e1ee523156de14db13bdb0a5f7e,88684154,88
61a829e908443e1ee523156de14db13bdb0a5f7e,78381959,89
61a829e908443e1ee523156de14db13bdb0a5f7e,4538532,90
61a829e908443e1ee523156de14db13bdb0a5f7e,6698833,91
61a829e908443e1ee523156de14db13bdb0a5f7e,4305008,92
61a829e908443e1ee523156de14db13bdb0a5f7e,37120361,93
61a829e908443e1ee523156de14db13bdb0a5f7e,46942741,94
61a829e908443e1ee523156de14db13bdb0a5f7e,16204110,95
61a829e908443e1ee523156de14db13bdb0a5f7e,83432946,96
61a829e908443e1ee523156de14db13bdb0a5f7e,4729264,97
61a829e908443e1ee523156de14db13bdb0a5f7e,2095410,98
61a829e908443e1ee523156de14db13bdb0a5f7e,1422225002,99
61a829e908443e1ee523156de14db13bdb0a5f7e,1644675911,100
61a829e908443e1ee523156de14db13bdb0a5f7e,123805751,101
61a829e908443e1ee523156de14db13bdb0a5f7e,94752899,102
61a829e908443e1ee523156de14db13bdb0a5f7e,49656271,103
61a829e908443e1ee523156de14db13bdb0a5f7e,31945557,104
61a829e908443e1ee523156de14db13bdb0a5f7e,49516434,105
61a829e908443e1ee523156de14db13bdb0a5f7e,49571774,106
61a829e908443e1ee523156de14db13bdb0a5f7e,35194468,107
61a829e908443e1ee523156de14db13bdb0a5f7e,1644877625,108
61a829e908443e1ee523156de14db13bdb0a5f7e,4107739,109
61a829e908443e1ee523156de14db13bdb0a5f7e,39013068,110
61a829e908443e1ee523156de14db13bdb0a5f7e,1782345,111
61a829e908443e1ee523156de14db13bdb0a5f7e,1390008441,112
61a829e908443e1ee523156de14db13bdb0a5f7e,1643793001,113
61a829e908443e1ee523156de14db13bdb0a5f7e,1644908784,114
61a829e908443e1ee523156de14db13bdb0a5f7e,1753804,115
61a829e908443e1ee523156de14db13bdb0a5f7e,31490956,116
61a829e908443e1ee523156de14db13bdb0a5f7e,35408975,117
61a829e908443e1ee523156de14db13bdb0a5f7e,1945252,118
61a829e908443e1ee523156de14db13bdb0a5f7e,108683263,119
61a829e908443e1ee523156de14db13bdb0a5f7e,40012380,120
61a829e908443e1ee523156de14db13bdb0a5f7e,2968522,121
61a829e908443e1ee523156de14db13bdb0a5f7e,16110480,122
61a829e908443e1ee523156de14db13bdb0a5f7e,1401099054,123
61a829e908443e1ee523156de14db13bdb0a5f7e,4245530,124
61a829e908443e1ee523156de14db13bdb0a5f7e,4310079,125
61a829e908443e1ee523156de14db13bdb0a5f7e,49606299,126
61a829e908443e1ee523156de14db13bdb0a5f7e,7273930,127
61a829e908443e1ee523156de14db13bdb0a5f7e,38054176,128
61a829e908443e1ee523156de14db13bdb0a5f7e,1643936565,129
61a829e908443e1ee523156de14db13bdb0a5f7e,7006150,130
61a829e908443e1ee523156de14db13bdb0a5f7e,83310764,131
61a829e908443e1ee523156de14db13bdb0a5f7e,36656121,132
61a829e908443e1ee523156de14db13bdb0a5f7e,4979974,133
61a829e908443e1ee523156de14db13bdb0a5f7e,90227306,134
61a829e908443e1ee523156de14db13bdb0a5f7e,5496653,135
61a829e908443e1ee523156de14db13bdb0a5f7e,79549602,136
61a829e908443e1ee523156de14db13bdb0a5f7e,3464321,137
61a829e908443e1ee523156de14db13bdb0a5f7e,2551598,138
61a829e908443e1ee523156de14db13bdb0a5f7e,1644877578,139
61a829e908443e1ee523156de14db13bdb0a5f7e,7307755,140
61a829e908443e1ee523156de14db13bdb0a5f7e,40596722,141
61a829e908443e1ee523156de14db13bdb0a5f7e,4559001,142
61a829e908443e1ee523156de14db13bdb0a5f7e,38850199,143
61a829e908443e1ee523156de14db13bdb0a5f7e,6014055,144
61a829e908443e1ee523156de14db13bdb0a5f7e,1643643192,145
61a829e908443e1ee523156de14db13bdb0a5f7e,31434354,146
61a829e908443e1ee523156de14db13bdb0a5f7e,7772226,147
61a829e908443e1ee523156de14db13bdb0a5f7e,2841055,148
61a829e908443e1ee523156de14db13bdb0a5f7e,51165760,149
