qid,title_score,abstract_score,entities_score,venue_score,journal_score,authors_score,year,inCitations,outCitations,doc_id,qlength
62039,24.465569,20.16791,16.420584,0.0,0.0,0.0,2017.0,1.0,30.0,17168ca2262960c57ee141b5d7095022e038ddb4,32
62064,15.148559,15.985709,0.0,0.0,0.0,0.0,2013.0,34.0,12.0,80241cb30fcec7fea7d13d03b874ba5e9da08150,10
62064,7.5270844,11.18521,0.0,0.0,0.0,0.0,2017.0,0.0,5.0,c3b5f97d89550f8aae02c8a92ce555fe01f9958c,10
62064,20.235847,5.7158594,0.0,0.0,0.0,0.0,2016.0,0.0,3.0,bf3da6bd4493c2af1c38ddd321a4d890d56bd0d6,10
62064,8.865001,25.179058,0.0,0.0,0.0,0.0,0.0,0.0,2.0,b997ed494f16fae3f7336612d1d655d599c60dbb,10
62064,6.902081,8.364835,0.0,0.0,0.0,0.0,2008.0,0.0,1.0,e06976c004639a81be8b8239761afebd1f7f7ffd,10
62346,8.028348,9.170318,0.0,0.0,0.0,0.0,2015.0,316.0,24.0,a34a902f14a6986603003967f0077a810144c0a1,40
62346,10.247298,9.2088175,4.2060823,0.0,0.0,0.0,1943.0,2056.0,0.0,1b0d55734c66b713477a4d1ef358ca1399ca0e69,40
62346,19.593922,19.529774,6.2355185,0.0,0.0,0.0,2015.0,131.0,158.0,b573936130a303493a67791df4b1cda87679b0ce,40
62346,18.982735,19.50193,0.0,0.0,0.0,0.0,2017.0,1.0,24.0,2dddb3f2a8590dfa2b008bbebb34d925e57fb9ee,40
62346,9.143853,15.651066,0.0,0.0,0.0,0.0,2014.0,177.0,30.0,c277a75901e82be8280142bf9dc69bf3ca3e7d02,40
62346,18.982735,11.612956,0.0,7.432958,7.523266,0.0,2017.0,15.0,81.0,333134fe206bfb0f59517e13bddd673b62e686cf,40
62803,8.083607,9.113686,0.0,0.0,0.0,0.0,2001.0,525.0,0.0,63d4300864037fd82ebe92ac756727116873f388,15
62803,7.4721437,8.536773,4.226603,0.0,0.0,0.0,1994.0,2180.0,0.0,e289207deda96c7a663a1e285cfa1f89e8b0dffc,15
62803,7.4721437,11.339049,8.363912,0.0,0.0,0.0,2003.0,83.0,0.0,59d4120e7b3220e575b156169af39940cb45c68a,15
62803,7.1967225,10.480926,7.4931483,0.0,0.0,0.0,1982.0,1116.0,0.0,5b773efd688345ea34d889b1f46a7184c6ea75b3,15
62803,7.4721437,10.320508,7.4931483,0.0,0.0,0.0,1982.0,1893.0,0.0,2e043096c5d0209e8d76d616e4d0ddfae98e388f,15
62976,11.210467,9.779092,0.0,9.461588,0.0,0.0,1998.0,320.0,0.0,003a4c0e9e8a82c081b5d720789cffdcea61bc07,11
62976,12.22362,8.474486,5.361017,0.0,0.0,0.0,2009.0,81.0,48.0,793cd015a6e31a3f0a5ca93d318438d029e6eea8,11
62976,11.695143,9.99899,9.358998,11.669327,11.751582,0.0,2008.0,531.0,68.0,4379bb5269dcc745147348ce08e6c69e51f406d9,11
62976,12.802121,10.778482,4.2672787,0.0,0.0,0.0,2002.0,132.0,1.0,267d66d15d9fd5240e816fece3c31806f36b0935,11
62976,8.165051,0.0,6.803262,0.0,0.0,0.0,2008.0,180.0,53.0,64319d1e4edbe58d5e0613dbbeaf3b926f7eabfa,11
62976,12.802121,8.016164,8.590256,11.669327,11.751582,0.0,2002.0,124.0,0.0,c75bc88300993290083ec30778bda57007ab3211,11
64214,7.4005685,14.026654,9.464487,0.0,0.0,0.0,2012.0,1693.0,0.0,7760d9eaa62c881deeab774d9a6428ce6729309d,17
64214,12.156652,14.225016,13.973558,0.0,0.0,0.0,2005.0,483.0,11.0,8e35d6b5215e1b88c926464961a5c6be833509c8,17
64214,14.57542,18.101946,10.356295,0.0,0.0,0.0,1998.0,291.0,14.0,18ca29a0acb079b821b1e08baa5df13c49d5a806,17
64214,7.1060762,16.530954,13.004372,0.0,0.0,0.0,2008.0,999.0,30.0,6a74a8573cb1bd15c5f4fa4e047613d2340e61b9,17
64214,8.883332,9.093505,5.584225,0.0,0.0,0.0,2000.0,601.0,15.0,1bec0ad7d9c3d62b70261d8358fa85df833c5724,17
64214,8.481914,13.585231,9.90543,0.0,0.0,0.0,1996.0,524.0,12.0,5dc490f5d6a341eb7b93e354db3159ebd0dd4f65,17
64258,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,2.0,8.0,0eb789df79a2c224334edd611fa5954d12ff9309,6
64258,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0,8.0,2a3aa707184c014e99ff35cae9ccc9218d4a9db8,6
64258,20.734585,27.94812,0.0,0.0,0.0,0.0,2012.0,0.0,1.0,dfd96548f5714efa72a3f40b16bd91038edd5c1b,6
64258,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,2.0,4.0,25789ceb51b07b0271ce71813dcb373d725b86a0,6
64258,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,3.0,1147334683b04a3ee838553b88c7c6b4f8d03d09,6
64258,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,6.0,f1b584b893579e66fc8474851a8dda3e0759450c,6
64701,15.246313,15.694807,7.192721,0.0,0.0,0.0,2010.0,143.0,12.0,12b6fb2c3d5457860e0da351e9712727cbed6983,23
64701,20.972612,25.846272,4.1857185,0.0,0.0,0.0,2009.0,1.0,3.0,a002987f1e320cded4c32659219c6b760837cb67,23
64701,16.459717,19.23711,0.0,0.0,0.0,0.0,1998.0,316.0,6.0,23defb7b49e57a34f1474c30cd0ab9b8bd4f4810,23
64701,15.508671,17.806,3.8665295,0.0,0.0,0.0,2008.0,89.0,6.0,16475e825834c01959acbda79c4778510c8dc49d,23
64701,15.9215145,17.947876,0.0,0.0,0.0,0.0,2008.0,81.0,15.0,bc20c473f534f6942428b8c8867ebcb5d112d9a6,23
64948,27.194038,35.5755,0.0,0.0,0.0,0.0,2008.0,1.0,3.0,e8527dcb59acfb7670e36c0d02dfccfec8ac1ba1,36
64948,24.436571,26.363747,6.9864054,0.0,0.0,0.0,1985.0,168.0,2.0,9e865b144b900d6fc6db7e9afb3ecd304ec6e63d,36
64948,26.397255,34.49701,0.0,3.3481722,3.37343,0.0,2010.0,2.0,1.0,7eb0eb945e39be35f95a1cf765907b6a0967baa8,36
64948,28.751474,33.93881,0.0,0.0,0.0,0.0,2003.0,14.0,0.0,b9d8234b9047a776a9badb3f80e63f5834b73d33,36
64948,33.20823,36.664574,9.356407,0.0,0.0,0.0,2011.0,1.0,0.0,aa4c17a95ddba6c490f1f68809932d5eceb78f52,36
64975,18.766705,17.74812,8.42004,0.0,0.0,0.0,2013.0,666.0,223.0,34b49026d61b3c308bce9ba5cf4ae8305f09d0e2,19
64975,17.070652,20.368214,8.63308,0.0,0.0,0.0,1999.0,821.0,11.0,98c524def61762d9c033a64a75562e274b687763,19
64975,17.070652,16.311214,8.857181,0.0,0.0,0.0,2004.0,2800.0,18.0,6aa1c88b810825ee80b8ed4c27d6577429b5d3b2,19
64975,18.766705,13.59911,10.823989,0.0,0.0,0.0,2010.0,533.0,0.0,9916eef828b461051d4c0b090e82aef8d4855485,19
64975,17.878544,16.531675,7.1798,0.0,0.0,0.0,2007.0,597.0,11.0,873c4035268fb41f36555cd9f4b90423c174dae9,19
64975,17.070652,0.0,10.823989,20.24522,0.0,0.0,2011.0,688.0,0.0,24f1a3ec9d02abcd3b5ed7f511b9d8017213954a,19
64975,16.332615,12.117162,10.928688,0.0,0.0,0.0,2002.0,1864.0,16.0,5880b9bc3f75f4649b8ec819c3f983a14fca9927,19
64975,17.070652,20.234463,8.42004,0.0,0.0,0.0,2011.0,618.0,41.0,787d56ec5569f1054f490dcf9a9fb4b87b7990e8,19
65128,11.90284,9.659327,0.0,0.0,0.0,0.0,2005.0,99.0,18.0,75cd6d250dc44ecc43ca0d51847c68f19f229cfe,43
65128,17.74243,15.477857,0.0,0.0,0.0,0.0,2006.0,1.0,0.0,0880eea6a9443b5203ba42e59a83f9bb8fb5e95c,43
65128,19.948298,20.364065,5.417106,0.0,0.0,0.0,2013.0,3.0,0.0,fb2e325fcc748951a1809c5042e62217857d3f44,43
65128,14.529179,15.627462,0.0,0.0,0.0,0.0,2010.0,1.0,3.0,52790b265b31b00fc49f6f503fd191379ee20789,43
65128,10.683665,10.0487995,5.2071676,0.0,0.0,0.0,2005.0,202.0,14.0,a2003dcaf9c3d75c3179460c9e2d8fe915ae26d2,43
65128,17.111696,16.321484,4.6020355,0.0,0.0,0.0,2004.0,47.0,11.0,0392bdcf0794dea0135c5928ba7dd3034762b542,43
65150,8.874396,9.673592,0.0,0.0,0.0,0.0,2009.0,178.0,32.0,ad8974a77aeae2f3ccc329d229ea1fbe861ff770,30
65150,8.874396,8.741554,0.0,0.0,0.0,0.0,2003.0,335.0,0.0,821f4720573745b8b8907681a119f2a393b060c4,30
65150,10.736812,23.314497,5.6685104,0.0,0.0,0.0,2007.0,25.0,39.0,1fea17a24ceaa79fea9c2f954596f48cac8327be,30
65150,8.874396,9.45356,0.0,0.0,0.0,0.0,2002.0,411.0,55.0,2521f4e335d8b93210049ca31cf10745ee67f77d,30
65150,9.153787,13.545436,8.59677,0.0,0.0,0.0,2010.0,145.0,83.0,0fd2ff3faf1807d746b6d55e5cd8785602c254a5,30
65150,10.478456,11.231793,0.0,0.0,0.0,0.0,2007.0,146.0,42.0,513913e6ce4c332fb210560441c5526d23564d65,30
65150,10.025428,12.694225,0.0,0.0,0.0,0.0,2008.0,84.0,120.0,1e83c73599d62f9c2cbd2cfc3ee5f99564253b40,30
65150,7.696244,8.83229,0.0,0.0,0.0,0.0,2010.0,100.0,0.0,2cc07105b176fa667ada461f397b1fcb42dcfac1,30
65150,10.974363,12.894174,0.0,0.0,0.0,0.0,2002.0,470.0,0.0,2664dd12b8e96f27f9266e4d40eca23291fff19c,30
65150,10.025428,10.981068,0.0,0.0,0.0,0.0,2006.0,234.0,0.0,c5bdfca0019784f3d7092398bc17c768a1d3111e,30
65150,9.227539,7.0684066,0.0,0.0,0.0,0.0,2003.0,344.0,0.0,890eb42c66024711c8e554fc435a2002a53a72bc,30
65215,7.0848117,5.3051796,0.0,0.0,0.0,0.0,1998.0,644.0,4.0,081ab5a5e28e54a2a869493600154e47ac5affe2,41
65215,9.722136,19.912231,7.4945693,0.0,0.0,0.0,2005.0,135.0,25.0,e012fe559bcc1a1d76996d0f27729161bfdb03f9,41
65215,8.227508,13.2512045,12.635813,0.0,0.0,0.0,2003.0,1594.0,142.0,5d69c8a4e8d18528904a65d0f48758e31519abbf,41
65215,25.050419,30.759792,18.51835,0.0,0.0,0.0,2007.0,36.0,17.0,1e092c277c1b3926d6c06cb37daea83063ba2a56,41
65215,16.527592,17.664923,9.94548,7.176117,7.230648,0.0,2003.0,3164.0,174.0,afd3b7fb9478501f3723a9b205dc7125a9b620c1,41
65215,15.813035,24.70036,15.343228,0.0,0.0,0.0,2003.0,220.0,103.0,e881bb9696179e4044c73938579186ac2847327c,41
65269,6.575655,16.114752,0.0,0.0,0.0,0.0,2001.0,21.0,11.0,afeff25c811b60f75fa865f1bd04a32d641ec012,14
65269,16.788874,19.662518,4.9288707,0.0,0.0,0.0,1981.0,4.0,0.0,b961418ceea4a444b3c5d7685aee66697aafae85,14
65269,7.0604095,18.837587,0.0,0.0,0.0,0.0,1992.0,18.0,0.0,8bbd90973ad611858a4e870581b1c4da89ca4b90,14
65269,7.9665856,10.669066,0.0,0.0,0.0,0.0,1999.0,6.0,3.0,1f62471d8bd5e5fde3d7b79a39994883ad91d719,14
65269,10.100776,14.325235,0.0,0.0,0.0,0.0,2004.0,122.0,31.0,f1bc5c5b0d8f23fd991fc69c922cb91af9def42b,14
65269,17.431389,5.914714,0.0,0.0,0.0,0.0,2006.0,3.0,0.0,131b729f2497e7dac0b8def62477332ea7692fa5,14
66243,24.146896,29.112165,7.020981,0.0,0.0,0.0,2007.0,1.0,22.0,0d819ae58881373c6fc9eea6b98d08cfae943789,21
66243,11.301927,11.212988,6.390212,0.0,0.0,0.0,2006.0,92.0,80.0,74e7ef434bba2c8e2ddbe6830ab81379a6e8d0c9,21
66243,13.085184,8.261224,6.325153,0.0,0.0,0.0,1998.0,686.0,84.0,1c9a2801a5b0672231039e66036e0ac153fa44c7,21
66243,10.813297,13.137072,6.2498393,0.0,0.0,0.0,2005.0,114.0,22.0,9474f008d533e14d695e5335664fd5c65779f85a,21
66243,9.952704,9.048639,7.385487,0.0,0.0,0.0,2006.0,94.0,21.0,5244c2a815a6e11ef2ce2464e9552a2a3c23e2d9,21
66243,11.846635,12.946071,4.8615384,0.0,0.0,0.0,2007.0,899.0,2.0,16f8d5acec940cea5f82f981021b638334e972ef,21
66302,28.09929,23.041008,18.861134,0.0,0.0,0.0,1999.0,523.0,5.0,083eff388672ec2855b89632acf9f3bb2bda5bed,34
66302,19.496046,20.556026,25.55624,7.176176,7.233942,0.0,1998.0,344.0,5.0,48dfec4204a54625de98ed64d247edddb0d016e5,34
66302,12.694673,11.05465,14.309966,0.0,0.0,0.0,2002.0,471.0,21.0,b2eb346f55147e09904fb0af6336925d0e0d9658,34
66302,14.341203,10.870223,5.3226595,7.425563,7.437477,0.0,1994.0,476.0,28.0,1010c75ea9d2acbdf21177e8898503baf1a2df63,34
66302,21.258015,11.696638,9.910702,0.0,0.0,0.0,2000.0,410.0,9.0,d1cbebe3747828341bb5ee8ea8b0c1dda6c6cd61,34
66472,29.36455,22.697226,9.108288,0.0,0.0,0.0,2010.0,4.0,24.0,1384ad0ea7531c51968632c0d1db39ece90d0e42,28
66472,25.550167,17.967293,4.344275,0.0,0.0,0.0,2003.0,148.0,21.0,61625d669d2925a8d6937b58e2e8c32842e10b39,28
66472,27.276766,28.49804,4.4888234,0.0,0.0,0.0,0.0,16.0,29.0,7223dfbda8287757c8b2929aa4af7500e9b0d6cf,28
66472,31.798428,23.662184,10.087184,0.0,0.0,0.0,2009.0,52.0,15.0,19697b622e241d4bc83b851b5636568eb6847934,28
66472,22.724848,13.297785,6.3811593,0.0,0.0,0.0,2000.0,428.0,6.0,0b17109266f5f3e1c6cbe7b56e3ebf777e6409bb,28
66472,25.550167,20.25862,6.542612,0.0,0.0,0.0,2005.0,146.0,16.0,718ff0622a5e08468e1285c00769eeef92c36535,28
67534,11.591013,9.475295,9.906073,0.0,0.0,0.0,2014.0,4932.0,34.0,009fba8df6bbca155d9e070a9bd8d0959bc693c2,23
67534,11.591013,9.771444,9.873934,0.0,0.0,0.0,2016.0,370.0,67.0,1158de029ac516d1f073c8db46005f187eceb0ef,23
67534,13.595523,11.162256,6.825246,0.0,0.0,0.0,2017.0,552.0,32.0,2a94c84383ee3de5e6211d43d16e7de387f68878,23
67534,13.595523,13.688391,11.188898,0.0,0.0,0.0,2013.0,404.0,17.0,713f73ce5c3013d9fb796c21b981dc6629af0bd5,23
67534,21.049515,17.483887,0.0,0.0,0.0,0.0,2016.0,53.0,7.0,dad7630b79e60f49424a63feea4e671e6d2fbb9a,23
67534,13.595523,11.705003,7.1025324,0.0,0.0,0.0,2014.0,745.0,72.0,1a54a8b0c7b3fc5a21c6d33656690585c46ca08b,23
67534,12.034605,13.717643,8.300357,0.0,0.0,0.0,2016.0,1898.0,37.0,21a1654b856cf0c64e60e58258669b374cb05539,23
67534,8.295661,8.201565,5.34384,0.0,0.0,0.0,2013.0,1590.0,36.0,25d7da85858a4d89b7de84fd94f0c0a51a9fc67a,23
67534,13.117773,0.0,0.0,0.0,0.0,0.0,2017.0,1117.0,16.0,6bb2326c8981a07498555df64416d764f03a30c0,23
67534,14.209875,7.4652653,9.497771,0.0,0.0,0.0,2009.0,571.0,23.0,314fa3992c1328adae7a5eb895d497a98a3a5f68,23
67534,13.595523,7.0656276,0.0,0.0,0.0,0.0,2017.0,399.0,37.0,79cfb51a51fc093f66aac8e858afe2e14d4a1f20,23
67534,11.591013,24.16786,11.098906,0.0,0.0,0.0,2016.0,687.0,29.0,a8f24fcc1eb0354ffd91f0e3031f5c4dc3e02dd6,23
67593,10.13565,10.8565855,0.0,0.0,0.0,0.0,1997.0,698.0,46.0,45c911ffca5da80fff69361072cb347511582822,8
67593,7.3452315,16.456835,9.002553,0.0,0.0,0.0,2006.0,1928.0,31.0,a31e9d09d90261fc68acffe097df592cfdcb7706,8
67593,6.300757,0.0,0.0,0.0,0.0,0.0,1999.0,1508.0,24.0,30c3e410f689516983efcd780b9bea02531c387d,8
67593,8.334068,10.689586,0.0,0.0,0.0,0.0,2009.0,564.0,370.0,326be02c089047f5f86d9b6b539ededc0ea51024,8
67593,15.174261,14.910152,6.493968,0.0,0.0,0.0,2007.0,569.0,38.0,29cd8e824e047695f47954633457271ae0c09e3b,8
67593,7.3452315,14.243315,3.635825,0.0,0.0,0.0,2011.0,464.0,25.0,8e7b64024ed4c5cf233c7d678234eb8328b0b9d5,8
67614,0.0,0.0,0.0,0.0,0.0,12.480782,2015.0,55.0,27.0,9b16b4cd64c6106924d54ca96782b0c8b185d115,12
67614,0.0,0.0,0.0,0.0,0.0,19.22388,2017.0,6.0,40.0,5a3a45b650ea2cf14bbe2a59f21f76829d2d1ae3,12
67614,0.0,0.0,0.0,0.0,0.0,21.126223,2016.0,9.0,10.0,b1e32069f79d5989b372923e56aa9dc145ef0ed7,12
67614,0.0,0.0,0.0,0.0,0.0,21.126223,2010.0,12.0,6.0,5fadfbf30a4d90226752568f5308a37c6d15bff7,12
67614,0.0,0.0,0.0,0.0,0.0,11.474558,2016.0,26.0,9.0,07658a21ebe50c36b35b7f85f909ff9b2ff61a1b,12
67659,11.47409,9.667194,13.660266,0.0,0.0,0.0,1999.0,4581.0,5.0,1790ae874429c5e033677c358cb43a77e4486f55,33
67659,11.03497,4.8422823,0.0,0.0,0.0,0.0,1995.0,513.0,53.0,b75c86dc890a4dc72550ce31f3df0654483ee8c5,33
67659,27.699211,31.76919,22.64474,0.0,0.0,0.0,0.0,7.0,2.0,10b3526c9fba896eadcd720386e2b9fdf0bb5b25,33
67659,33.280476,22.885023,13.944762,0.0,0.0,0.0,2011.0,15.0,6.0,4a9c1b4569289623bf9812ffe2225e4b3d7acb22,33
67659,23.765451,23.748161,21.563992,0.0,0.0,0.0,2007.0,0.0,3.0,989302504a7fd22f076274586513837cdb0bb167,33
67659,29.600344,27.607662,24.70134,0.0,0.0,0.0,2008.0,10.0,1.0,6f54cf31bdf1d4ea89c3d62595086a2d5ed30cf9,33
67679,29.3418,28.557152,17.417553,0.0,0.0,0.0,2004.0,5.0,2.0,4576a22a954b9354ea9a313fe4deb83f8b491ac4,39
67679,29.3418,30.653254,18.229786,0.0,0.0,0.0,2003.0,41.0,3.0,c0a897952ef31a290800418a6bce2f3ecec2e53d,39
67679,29.3418,23.528107,21.387669,0.0,0.0,0.0,2005.0,1.0,4.0,36fd0989db2cb5a55eff63d2adf193695d4f0c91,39
67679,21.771078,20.487106,6.8918834,0.0,0.0,0.0,1999.0,102.0,59.0,fedd1cf3c557506270df9574521828ff50cb071b,39
67679,29.3418,22.311905,13.705667,0.0,0.0,0.0,2006.0,2.0,66.0,2f08e55816e47cfa2a78b4d22b76ba9579cea48e,39
67679,19.603354,21.1602,12.981539,0.0,0.0,0.0,1995.0,446.0,51.0,7ca6596c3c854d67d44cb0ed43e4c58ac9fd94f1,39
67689,20.378036,14.386135,0.0,0.0,0.0,0.0,1984.0,14.0,5.0,26ca17eae88d6f8fd0ff3fc21376dd0b932d6453,21
67689,15.384661,16.186092,5.884729,0.0,0.0,0.0,2003.0,8.0,22.0,27eb9dd6e6c29eebffb3e7e1abdeb32527ecc71a,21
67689,16.031473,27.839333,4.2478414,0.0,0.0,0.0,2004.0,3.0,7.0,2dda55f04500d30421cb2760507719a87fe43726,21
67689,17.945309,21.036644,4.6368585,0.0,0.0,0.0,1999.0,14.0,42.0,b291a96cf3614f5074e4f43d9d6d927b5ad5f64d,21
67689,17.809357,18.29446,0.0,0.0,0.0,0.0,2002.0,6.0,0.0,624882c846ca0573665250711fd5937e415bb7f6,21
67750,9.353548,16.938606,0.0,0.0,0.0,0.0,2005.0,136.0,0.0,69da6e38e11977ecebc0cf6dc15463b4ff630b29,14
67750,7.3584685,8.212931,0.0,0.0,0.0,0.0,2007.0,1254.0,43.0,2dc7a4de9a72a06b5b2ec92f5028f93538a37cb4,14
67750,5.9604645,5.610707,0.0,0.0,0.0,0.0,1987.0,743.0,44.0,475b326d4663c22178773ef582dc575ef161e35a,14
67750,6.6195683,6.647704,0.0,0.0,0.0,0.0,1999.0,695.0,0.0,3aae4fbe730df6e694a1f52b28b02b655755426b,14
67750,14.249269,14.568523,0.0,14.572877,14.611234,0.0,1989.0,129.0,0.0,4c9d875b5f3fee0429b86f43f520f1ab00bb0adb,14
67798,41.70031,40.384186,4.477813,0.0,0.0,0.0,2017.0,0.0,3.0,4e711fc20af3e0e5d37f3b9bd94cad6a88ca37f3,21
67798,6.672751,6.9828134,6.794093,0.0,0.0,0.0,2015.0,878.0,136.0,e6e3d5d4d71d9acf4e85d7947c5555ed5ba617c1,21
67798,41.929695,18.66468,0.0,0.0,0.0,0.0,2017.0,0.0,0.0,9a5fc1ebd0b366c96b144e1fdf5e7beb9f318593,21
67798,7.7788906,6.03568,5.4037614,0.0,0.0,0.0,2014.0,680.0,56.0,7cd16cdb3abb5e08ba253f1c403598c055c69793,21
67798,8.115205,8.434383,5.5308385,0.0,0.0,0.0,2010.0,3536.0,42.0,2b00e526490d65f2ec00107fb7bcce0ace5960c7,21
67798,6.918707,4.2840905,6.1051245,0.0,0.0,0.0,2014.0,832.0,181.0,2c51c8da2f82a956e633049616b1bb7730faa2da,21
67832,22.143476,14.27427,0.0,0.0,0.0,0.0,2015.0,17.0,18.0,55a0643538bf297aa77b1c10629344125ef295fc,7
67832,22.990913,24.994528,0.0,0.0,0.0,0.0,2018.0,0.0,14.0,da6ae8a27e63ed9278fb18401c49cac836c7c3d7,7
67832,19.298172,17.832556,0.0,0.0,0.0,0.0,2008.0,19.0,10.0,7ac473c48e43ad27e2b606a346984809f4aad44b,7
67832,11.359056,17.075104,0.0,0.0,0.0,0.0,2012.0,106.0,17.0,584066f943acd881018387bf9ba751a76bdbcc73,7
67832,11.793771,16.426111,0.0,0.0,0.0,0.0,2005.0,96.0,21.0,43e3d3095e635db68e30b2acc6b974cae2f85984,7
67832,12.263085,15.681099,0.0,0.0,0.0,0.0,2004.0,256.0,4.0,c8597e2b9ba21695282d81b6106c3cda5ee3f1ce,7
67888,11.678652,9.623585,8.442476,1.4878283,1.472786,0.0,2014.0,656.0,13.0,820225b762794bb894a85fc47aaee8e8dadf9019,45
67888,21.70715,25.549242,12.932886,0.0,0.0,0.0,2011.0,6.0,5.0,6f8b90d620b8252008de9c0b66e730975ee081ca,45
67888,25.554752,28.297379,13.174517,0.0,0.0,0.0,2012.0,3.0,10.0,1517ba31650edc82c809dead2800e41d63fd651a,45
67888,7.3060765,13.597951,0.0,0.0,0.0,0.0,2005.0,613.0,0.0,012b8eb9bb29a0bcbf87018a95fa0fbf8aeff177,45
67888,23.929996,32.577065,15.166307,0.0,0.0,0.0,2006.0,39.0,12.0,e00ab6e92271c8211b3d5cf01dc179d8da885658,45
67888,7.46485,7.2305927,0.0,0.0,0.0,0.0,1999.0,219.0,0.0,51aa7b4dd7b55d3c71a98156535f5d66c7a28f8d,45
67892,16.681103,6.669121,6.100984,0.0,0.0,0.0,2011.0,171.0,38.0,313791bec24eaf7a27f99ba11c6e1fa9ff473241,14
67892,14.836519,18.260277,6.9139447,0.0,0.0,0.0,2008.0,92.0,75.0,754b19de937c69d639f45fbeab99eceef9b74a15,14
67892,16.017307,12.123567,5.3465858,0.0,0.0,0.0,1971.0,294.0,11.0,ee07dd62f29b8a67e91e0ca68a5f95c870397997,14
67892,13.817871,20.043644,12.624412,0.0,0.0,0.0,2002.0,90.0,20.0,138853cc4429087c53910623168258a4d80edc28,14
67892,8.757478,10.157194,0.0,0.0,0.0,0.0,2000.0,1264.0,0.0,e34c16326d3dcaab1e2d0d3fdbceb22be0e0418a,14
67892,14.836519,16.462208,0.0,0.0,0.0,0.0,2013.0,105.0,29.0,57c7c44e372c58694c2aa307f98fcd7d33b3dc98,14
67985,17.701975,26.283127,21.904005,0.0,0.0,0.0,2004.0,11.0,1.0,cbcf019965c8687abd69748ee18da85806d010c5,17
67985,16.234747,27.323812,4.632043,0.0,0.0,0.0,2005.0,1.0,2.0,e099abc4077aa277aba55603df37d4ed3e2193cd,17
67985,21.230331,28.966831,17.195288,0.0,0.0,0.0,2010.0,1.0,10.0,8053c89701a8ca01b4e5a6b347e1a3af880406ca,17
67985,18.539745,18.582315,20.736517,0.0,0.0,0.0,1983.0,6.0,0.0,6c6213def220169cb028489b9fb12fffbeb81c80,17
67985,19.04388,29.422543,16.87575,0.0,0.0,0.0,2009.0,0.0,13.0,6f05fc88733dbe31acf3d21ba56f7d9171e0ef15,17
68046,6.903908,3.970202,0.0,0.0,0.0,0.0,1994.0,1686.0,7.0,3d2f5040b49dde64cc44162ee7098213aa8fc8da,15
68046,7.1900215,18.306808,8.471841,0.0,0.0,0.0,2009.0,422.0,17.0,0e2993ddba78626376651c3ab8d14f0d680f0595,15
68046,7.1900215,16.738356,11.089363,0.0,0.0,0.0,1997.0,249.0,25.0,14a2b9bbc0d8dee2ac641d2623b7c84d472119af,15
68046,9.069289,0.0,0.0,0.0,0.0,0.0,2006.0,2316.0,33.0,674d0c61553af234d163f35f286662f84cf7cb72,15
68046,0.0,2.8006434,3.7353876,0.0,0.0,0.0,1991.0,1525.0,3.0,1f124faf5ca271dcf396fc96f93f24d82a95109c,15
68046,8.2108555,6.8613076,5.2783427,0.0,0.0,0.0,2004.0,2032.0,33.0,cfcf4b5277f074a6d4e73c11ee60a3cea1fc0b50,15
68058,0.0,14.690406,0.0,0.0,0.0,0.0,2012.0,0.0,6.0,255b5007d7621ff53c5636121e026205bcc87d1c,5
68058,16.333275,19.383308,0.0,0.0,0.0,0.0,2015.0,3.0,9.0,7e0f30b1a7a5a86472e500cce2bee328e25ac75b,5
68058,17.03943,16.160398,0.0,0.0,0.0,0.0,2012.0,1.0,7.0,6b37546b9fdf8d3140a494cf0562087d0c313927,5
68058,17.809406,14.399338,0.0,0.0,0.0,0.0,2011.0,6.0,8.0,123c217e38c9707ea7441254778f367f4f7125f1,5
68058,15.683322,16.91256,0.0,0.0,0.0,0.0,2005.0,172.0,8.0,8ef230364b8f773fb70e18ee727142cffd2648df,5
68058,17.809406,18.401712,0.0,0.0,0.0,0.0,2008.0,1.0,0.0,fe1b23c80a859d2d9e077abee8b0d533876b418a,5
68238,14.362055,15.711689,0.0,0.0,0.0,0.0,2011.0,1008.0,12.0,02f872de0dc3f1d54ba68f9d751b7828f64d189c,33
68238,3.2944345,1.8817699,0.0,0.0,0.0,0.0,1996.0,2383.0,8.0,5985014dda6d502469614aae17349b4d08f9f74c,33
68238,9.111657,12.462702,6.652502,0.0,0.0,0.0,1992.0,571.0,4.0,80d088324bf9326815b50496fed3cd401572cbff,33
68238,6.461694,9.370875,8.238562,0.0,0.0,0.0,2012.0,533.0,47.0,158435baa65e5392553c25939b852dd32ab2e010,33
68238,7.9454427,8.122842,10.91146,0.0,0.0,0.0,2012.0,704.0,23.0,539923c8f2f4641f71056b71e5628d1b9b633835,33
68238,18.069927,17.794895,9.051779,0.0,0.0,0.0,2011.0,99.0,8.0,a9230c7d4e800c1ee300819cc5ce2aaed3d82ffd,33
68284,8.859692,9.902344,3.6899853,0.0,0.0,0.0,2008.0,2640.0,0.0,90dbc581667dd756522e4949c8b046e7e9c33970,17
68284,12.711816,20.472372,0.0,0.0,0.0,0.0,2006.0,406.0,20.0,111be6fcb41282a2e509f77b0de379b2a15216c5,17
