id,Advanced,Developing,DocLevel,H,L,DocHLevel
cc0b5cf8c4efb446c0099b676af851789aba11a4,4.0,0.0,Advanced,3.0,1.0,Mixed
cc1e864c07668994d67efe8ce5723df3193cc8b5,4.0,0.0,Advanced,4.0,0.0,H
cc1f65830dd1190542dccf67a0df34b12bad892d,1.0,0.0,Advanced,,,
cc3271fee37d952e55cf8c30a3b0c1f6b91133fe,2.0,0.0,Advanced,2.0,0.0,H
cc3c2e3daf866357211e56a3140e6b58d40cda4a,0.0,4.0,Developing,0.0,4.0,L
cc458d5eb97ec40a61822952c0f67ffc7597603d,4.0,0.0,Advanced,4.0,0.0,H
cc4fb49f0ddea1616aed8b256129b469c8bb08c0,1.0,0.0,Advanced,,,
cc67ae60f52f23ca9c2b5bef6b43c3a4427e4e6c,6.0,0.0,Advanced,6.0,0.0,H
cc94e8a16f0e4d64291749a020ef46c30b7999d5,10.0,0.0,Advanced,4.0,6.0,Mixed
cca7edbfefcf706a789fddfc370896a8fc0d41d5,2.0,1.0,Mixed,3.0,0.0,H
ccaea944996c0935897cd6eb248d5f01367cd3c4,1.0,0.0,Advanced,1.0,0.0,H
ccb1bafdae68c635cbd30d49fda7dbf88a3ce1b6,2.0,0.0,Advanced,2.0,0.0,H
ccb6056f9d40d083747e361d4ac63070ac9ac7a8,1.0,0.0,Advanced,0.0,1.0,L
cccd643bda92b8de758842cbec318aa0e2859288,9.0,0.0,Advanced,7.0,3.0,Mixed
ccd1282aea3cc7c3d40300d82472fc5f9f54cb8e,4.0,0.0,Advanced,1.0,0.0,H
ccd937ca10b83794af36892872441311e0e59c17,1.0,0.0,Advanced,1.0,0.0,H
cce147f7eb543451e1ede8785cde0b1c9d3f72fe,3.0,0.0,Advanced,1.0,2.0,Mixed
cceea5085b8b2367f604448c3b049feb1f32b4d8,3.0,0.0,Advanced,3.0,0.0,H
ccf5208521cb8c35f50ee8873df89294b8ed7292,2.0,0.0,Advanced,2.0,0.0,H
cd04f0ed476878822e0523a6272a6d39a46c082c,0.0,2.0,Developing,0.0,2.0,L
cd0a212beb3586ca26ac820dbbbe3657b984b72c,5.0,0.0,Advanced,2.0,3.0,Mixed
cd24e4d061640a88b0605f74bf56d9c4c5079546,1.0,2.0,Mixed,1.0,2.0,Mixed
cd277148cb426d5953fdaea9024f6b9a83dae9ba,2.0,0.0,Advanced,1.0,1.0,Mixed
cd370266185b0a12e8980730216657557a2f4ff4,1.0,0.0,Advanced,1.0,0.0,H
cd38d978fbf0b7dbdafddbfbbdfdee2b1c16b440,3.0,0.0,Advanced,1.0,2.0,Mixed
cd3986ad19bcd24824a579486b4e550ad69faaa5,2.0,0.0,Advanced,1.0,1.0,Mixed
cd3a4d7f6f12775c4218fe268f9f1c2636e45346,2.0,4.0,Mixed,6.0,0.0,H
cd504d07b1b7205f7c960da1d2c70cfda4126027,2.0,0.0,Advanced,,,
cd50e987344fb54036b509ad28550d3445697f25,4.0,0.0,Advanced,2.0,2.0,Mixed
cd59691aaddb039725107343c2d9d76312bedbec,,,,0.0,1.0,L
cd59fc010df734b903f615e80ad539427373dbf5,0.0,3.0,Developing,0.0,3.0,L
cda97601b1365aaf84e75afa734b25ced423d830,2.0,0.0,Advanced,2.0,0.0,H
cdab9a3baf7b75a15f58dc5b536ea0fe4b699999,3.0,0.0,Advanced,1.0,2.0,Mixed
cdb0258af787c4fc3bb1c54908f17ebc7e50316d,2.0,0.0,Advanced,2.0,0.0,H
cde3064711d069802d96aad7c67b2fb2ba7a8a2a,4.0,0.0,Advanced,1.0,3.0,Mixed
cdf1901567491b6ad5ecde7042895ec06e99e2b2,0.0,1.0,Developing,0.0,1.0,L
ce018f56565577e12d93eb070a86ec5c4d388464,1.0,0.0,Advanced,1.0,0.0,H
ce089c2756a75d3ab52feb987c8c37a689d9e2dd,,,,1.0,1.0,Mixed
ce0af21a0779cc32775ef0ce0b3d07cfd47cac2b,0.0,1.0,Developing,0.0,1.0,L
ce5206e4cb677c9f4f914db8c534c019872c5007,2.0,0.0,Advanced,0.0,2.0,L
ce76a9d70962a5c91550511897039ad2e36ee29d,2.0,0.0,Advanced,1.0,1.0,Mixed
ce7db0c9b6649d3d8c477664f0b428acd1698b31,4.0,0.0,Advanced,0.0,4.0,L
cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,2.0,0.0,Advanced,1.0,1.0,Mixed
cea967b59209c6be22829699f05b8b1ac4dc092d,3.0,0.0,Advanced,3.0,0.0,H
ceddbe6252b3802ce458dce656526ec443af0a2a,2.0,0.0,Advanced,2.0,0.0,H
cef2d4c27f8ff2583dc0f049a5bb93d6bf6a0edd,3.0,0.0,Advanced,3.0,0.0,H
cef3b5665473270c823ad89edfdbf24c05ca62a3,2.0,0.0,Advanced,1.0,1.0,Mixed
cef4d6ec6505d3d3dcbc9365802947dda107dba2,2.0,0.0,Advanced,2.0,0.0,H
cefaf434d84f54bbf83a13691db58f37d9ed6e6a,3.0,0.0,Advanced,1.0,2.0,Mixed
cefd5656d8aed93216f4cb32fad3e9f790493a21,0.0,1.0,Developing,0.0,1.0,L
cf02b8698aa942f51355fc9f9ec127e7ee3e4ba2,3.0,0.0,Advanced,,,
cf16bd0cec6a4df6624b0b222127248b92d7a3d2,3.0,1.0,Mixed,3.0,1.0,Mixed
cf1e1125f3376dc010eb4d9ec31eee1728d9b356,1.0,0.0,Advanced,1.0,0.0,H
cf38e244e4f6ff4f31ab46f002fb2869e215ca15,1.0,0.0,Advanced,1.0,0.0,H
cf4a3db7d2db413231ea957a89c2f6a47720e09a,1.0,0.0,Advanced,0.0,1.0,L
cf5247f9c14a13361fe815411ae19c350d4c3433,6.0,0.0,Advanced,5.0,1.0,Mixed
cf6956e57a07a66b71fbea278e3ae95e963f7154,3.0,0.0,Advanced,2.0,1.0,Mixed
cf700b45cd8f3bf93574bc35c6fdcc23bfcb39ed,4.0,0.0,Advanced,1.0,0.0,H
cf71301bb3671fa89e8de6948688f95fd107c8f6,1.0,0.0,Advanced,1.0,0.0,H
cf76929a2e99c5ce114909220851c5d0343993b7,2.0,0.0,Advanced,1.0,1.0,Mixed
cf7cb0f547a4c2450506b808d191177e2964ce15,1.0,4.0,Mixed,1.0,4.0,Mixed
cf88b5c98452f21d24858d0d3327d62d0e74c789,2.0,1.0,Mixed,,,
cf8b96dabf484fc28049eebd3afc86e50bba45c8,4.0,0.0,Advanced,4.0,0.0,H
cfb505b2a83896fc14764ca71e5df290a63a730f,3.0,0.0,Advanced,3.0,0.0,H
cfc75e1294f593a9fd2fe018d48de290810a5fa8,1.0,0.0,Advanced,1.0,0.0,H
cfcd5923b19dc71b48cc26069cd94a490370144c,5.0,0.0,Advanced,5.0,0.0,H
cfd0dbf05b77b0d303aaa222ae0f4e8d77d6f61b,2.0,0.0,Advanced,2.0,0.0,H
cfd26e73b877ba3c70ff33a0edf52d6707e6b78d,3.0,1.0,Mixed,3.0,1.0,Mixed
cfd34e285ff2c2b32e04dab98f828da9038fa842,2.0,0.0,Advanced,,,
cfef65aa4a8bc8ca5b67c3c6babb25c4d7b10cb5,2.0,2.0,Mixed,3.0,1.0,Mixed
cff2df4f835304338e25f0cf7f923fd695496c6b,1.0,0.0,Advanced,0.0,1.0,L
cffd51ac65dddbc4b49133e9a943cb6add05827e,5.0,0.0,Advanced,6.0,0.0,H
d0302a8208ec7a4da23c1bba2c7bbc3623fd815e,0.0,6.0,Developing,1.0,5.0,Mixed
d0343e902bec41f0ff17cd1bf8fa7a9dfa69451d,4.0,0.0,Advanced,2.0,2.0,Mixed
d039cb85d93cb4dc180f823013173da476929fcb,6.0,0.0,Advanced,4.0,2.0,Mixed
d04ab3a760a157c4f1dd4a8e4397376df4c63c15,2.0,0.0,Advanced,2.0,0.0,H
d05734e729bfc97f40cd357cecefc06734f33a14,3.0,0.0,Advanced,4.0,0.0,H
d05e4519e6334a4307bafa668575cc37d2f4203c,9.0,0.0,Advanced,3.0,6.0,Mixed
d0818dac77eee5b970736e57a478bcedfb1b15fe,0.0,4.0,Developing,1.0,3.0,Mixed
d09bec5af4eef5038e48b26b6c14098f95997114,8.0,0.0,Advanced,5.0,3.0,Mixed
d0a9b66236436f7c5e8c92c82cf739988b44c72c,4.0,0.0,Advanced,3.0,1.0,Mixed
d0b040d3cd649a6cd55c721d664d48049ac270a4,2.0,0.0,Advanced,2.0,0.0,H
d0be39ee052d246ae99c082a565aba25b811be2d,3.0,0.0,Advanced,3.0,0.0,H
d0c882bcae6531fa13e75bcc5c297b9985f207f7,2.0,0.0,Advanced,1.0,1.0,Mixed
d0e69f96a950c8900873ed2fec63e1cee2b8f20b,0.0,2.0,Developing,,,
d0ebb49d2266e34aa5aed57e1183b33ed66a0ce9,4.0,0.0,Advanced,,,
d0fddb92dbc2d252cd7de5e8ae443890cbf343df,2.0,0.0,Advanced,1.0,1.0,Mixed
d1075c0c7868df0337417a9f12c99538726a1e31,1.0,0.0,Advanced,0.0,1.0,L
d10d329c0116b8adb61e9343a7bccef72435a5ce,0.0,1.0,Developing,0.0,1.0,L
d12edf7c5697255078e67936377d01f8c0d8e8ce,3.0,0.0,Advanced,2.0,1.0,Mixed
d13101cbb8ca0abb8aec0bacc5013df4b6a378cf,2.0,0.0,Advanced,2.0,0.0,H
d14c7e5f5cace4c925abc74c88baa474e9f31a28,4.0,0.0,Advanced,3.0,1.0,Mixed
d15436df4d6753ac43c68fef5f22b41a546ac92d,2.0,0.0,Advanced,0.0,2.0,L
d1717ec73b25e5e9f317860ef399b6f1ea3b80a5,0.0,2.0,Developing,0.0,2.0,L
d194190cdc2c4594fb32b55d0e1e2d4b0985e502,1.0,0.0,Advanced,1.0,0.0,H
d1b684438b43c1c400a83dafd195240a21d73342,2.0,0.0,Advanced,2.0,0.0,H
d1baa7bf1dd81422c86954447b8ad570539f93be,3.0,0.0,Advanced,2.0,1.0,Mixed
d1da7bbfb70b0fb6927147e32e0e71fd60ae8ba1,4.0,0.0,Advanced,3.0,1.0,Mixed
d1db337bb2b3728d8227fb4ecae62322c0024082,2.0,0.0,Advanced,2.0,0.0,H
d1ecf805856c5de936f5f57fcb50744a212e5006,1.0,0.0,Advanced,0.0,2.0,L
d1eedd66f5d06c3a545dcc72832ce5319924bc71,4.0,0.0,Advanced,2.0,2.0,Mixed
d22cd0d8f6dc2c771a0c8c5cd776444bb468d2cc,1.0,0.0,Advanced,0.0,1.0,L
d23b990b4914ac25b889d0cb02c9ec0213038e40,2.0,0.0,Advanced,2.0,0.0,H
d24168260d7c0c8e5d6a94f131010d60d0dd4b4b,2.0,0.0,Advanced,2.0,0.0,H
d24419f2289b2c10bf82bca4f3591aaaaae5c08e,2.0,0.0,Advanced,1.0,0.0,H
d24a2ca619638cd04e7661f64ad71864d47fda07,2.0,0.0,Advanced,0.0,2.0,L
d24a4e02f534cf8e9f8705690c7a5ba19145becc,0.0,4.0,Developing,1.0,3.0,Mixed
d258e545e04ca2d114709aded15f50748cd85a51,1.0,0.0,Advanced,0.0,1.0,L
d271aa04b94573036010ed2a7eb8f927d49bde76,6.0,0.0,Advanced,2.0,4.0,Mixed
d2958dc046f74144f8f64913612c24bac3268f1b,2.0,0.0,Advanced,,,
d2a47067bfb87c11a318e5b1d3495cb98776aafd,8.0,0.0,Advanced,7.0,1.0,Mixed
d2ad24bdcd0816b17c17d6f65db2a872eebc635c,0.0,2.0,Developing,,,
d2b15d8b1479f1269e43c5d039ad199e14c501e3,4.0,0.0,Advanced,,,
d2bef4cd324942ac0ba0d9ed8724605096a15c32,2.0,0.0,Advanced,2.0,0.0,H
d2c56ed9e435918f601d46a50a5fffa0db189ed1,3.0,0.0,Advanced,1.0,2.0,Mixed
d2db459914550e92ccdbdbc08a388b7f3e63d8b4,4.0,0.0,Advanced,1.0,3.0,Mixed
d2e7d37dac6b9eb313bd7918f162485111608bea,3.0,1.0,Mixed,4.0,0.0,H
d2fb2fa53021b2776da0fb8b53c54820ed3982cc,1.0,0.0,Advanced,1.0,0.0,H
d3061a3bc3718d7397965b088870577b341487e9,8.0,0.0,Advanced,1.0,7.0,Mixed
d306e3382a119d61d5fdc243408bf2d433f1e38b,5.0,0.0,Advanced,,,
d327df4142a885810c69f1973364435e342081f6,1.0,0.0,Advanced,0.0,1.0,L
d3285acc92015263440912617e23a7d6ddb44ee9,0.0,3.0,Developing,0.0,3.0,L
d32e10ae4770a2c021160384be23e8b152b46b7d,0.0,4.0,Developing,0.0,4.0,L
d33d800ac886a15c397cccc4ec01482168520acc,1.0,0.0,Advanced,1.0,0.0,H
d364ab4ee2d27563df8e901e718f57fbc129a6b3,2.0,0.0,Advanced,1.0,1.0,Mixed
d37234b062b448966288c1b369b6af8f0e073979,0.0,3.0,Developing,0.0,3.0,L
d3783bbc1344017fe6ee3d79cd975419016fbd3d,5.0,0.0,Advanced,3.0,2.0,Mixed
d38ad9f966c5cef1c152705b6753800d2753b144,5.0,1.0,Mixed,5.0,1.0,Mixed
d3a02e34616d29fd90804adb8c2c065c54f9d867,0.0,5.0,Developing,2.0,3.0,Mixed
d3ea98883437306d41a5fe26f0e9c503ffdd9f66,2.0,0.0,Advanced,2.0,0.0,H
d3f7718255d35aac3e93c048097582790b9fa2f1,1.0,0.0,Advanced,1.0,0.0,H
d4095c2d91068c3f5c96f305c7cb32f6c87d47c4,7.0,0.0,Advanced,5.0,2.0,Mixed
d40d8755ba80eee90bc56f3650cb88b044f1a78b,2.0,0.0,Advanced,0.0,2.0,L
d42b22e21c2e59125ed4fb3a2d24a857754eb7c2,5.0,0.0,Advanced,4.0,1.0,Mixed
d42b66341e68a8f932af47eae8204f4d55ab089e,4.0,0.0,Advanced,1.0,0.0,H
d43c4fcb5469c495ad74861dcc65246b00204904,1.0,4.0,Mixed,2.0,3.0,Mixed
d43c53c6bf9fdf757fdba28d908d768ec3425bb6,1.0,0.0,Advanced,0.0,1.0,L
d45099ed9254113371c33418a4951bd0666962f4,1.0,0.0,Advanced,,,
d45cebd17eb3eb61f3cc8c9bdd0ccd05e8e9b7d8,3.0,0.0,Advanced,,,
d46fdb88fac50cd279c5cb8fbfc5aa85470cc5d6,3.0,0.0,Advanced,2.0,1.0,Mixed
d4764f3ef322d4206c1188a213936be2772fc803,3.0,0.0,Advanced,2.0,1.0,Mixed
d4789012246dfaea146018f4c22f773d9a450937,1.0,0.0,Advanced,1.0,0.0,H
d48053bc41f2e6c2327d3a3ab3c746073a4f75d4,0.0,2.0,Developing,1.0,1.0,Mixed
d490be04b6c7c9206101ee7aa8b5bd815552f750,1.0,0.0,Advanced,1.0,1.0,Mixed
d494afb5e8272075cdde39af4b631a1238e0fb24,2.0,2.0,Mixed,4.0,0.0,H
d49ebd15eefa666b3243967364d009c0f3931282,0.0,5.0,Developing,0.0,5.0,L
d4af7b7e5a90db5059a0b4020cd4a8ca0c81deec,4.0,0.0,Advanced,4.0,0.0,H
d4b651d6a904f69f8fa1dcad4ebe972296af3a9a,3.0,0.0,Advanced,3.0,0.0,H
d4bbd9c7d95f00a5acaef2f2a48f8543f52df18a,3.0,0.0,Advanced,2.0,1.0,Mixed
d4bcb9a7172d5bf7d34749e41b9dbc23c54d2c38,3.0,0.0,Advanced,1.0,2.0,Mixed
d4db08525e20e15649453513d8300236ecb997e2,3.0,0.0,Advanced,3.0,0.0,H
d4ef6c0c180adce32bfb34d2860913c505c5a8f3,1.0,0.0,Advanced,,,
d511f3a98d460f7967dd490e34d664caac1529d1,4.0,1.0,Mixed,2.0,3.0,Mixed
d51f3e470ed5a568c0856485c41c42d35b96335c,,,,0.0,1.0,L
d53c823880401294c2d1f17354604d1cbda74b19,2.0,0.0,Advanced,2.0,0.0,H
d543f7583adf4f2ef0ae72767844f3da372a5627,4.0,0.0,Advanced,3.0,1.0,Mixed
d554d042a95d00ebd459074c719eb4fd4e61d16f,2.0,0.0,Advanced,2.0,0.0,H
d556568452ab02fc677722b8f2eac6d8da1b4c44,0.0,2.0,Developing,0.0,2.0,L
d5757b29e07c4d1b58357be921563cec73f4c2ab,3.0,0.0,Advanced,2.0,1.0,Mixed
d588bfb109693795ad4d9e3d57fa3e13f649c903,,,,1.0,0.0,H
d58ec9c62a4840528f74444c0f2fd56a607b44f3,4.0,0.0,Advanced,4.0,0.0,H
d59c6e06bad8e42029919130bb3214855f9e421d,,,,0.0,3.0,L
d59fabb5ea0dba1286ac170ad268ad44e08707c8,1.0,0.0,Advanced,1.0,0.0,H
d59fd66c88a5a9bb56581bc1d84c87e38c609644,1.0,0.0,Advanced,1.0,0.0,H
d5b692f690207d59fd21b19c4a510fd7c3f6caa8,2.0,0.0,Advanced,2.0,0.0,H
d5b6cf26198399313ac14e1bca99c82b728f0d1b,1.0,0.0,Advanced,,,
d5b8035f2c76e184a703b156d72eed199ed975d4,3.0,0.0,Advanced,3.0,0.0,H
d5c6157887aac2e5f1c249029bbfd3dbbbbbdfe9,2.0,0.0,Advanced,0.0,2.0,L
d5d150c7126c0585cebc6888b2a00aaa4f232bac,2.0,0.0,Advanced,1.0,1.0,Mixed
d5ddeb9a82862039cdc679a14383106cfb87f5a9,1.0,0.0,Advanced,1.0,0.0,H
d5e14f4d7916bc54cef6c5ae861707c2750cdd44,5.0,0.0,Advanced,5.0,0.0,H
d5e6e9c58d04a042a3a313d50300ab7c5832063b,,,,0.0,1.0,L
d6091d86d87d5a2f9c5643b5e3761d90c256629e,5.0,0.0,Advanced,2.0,0.0,H
d61031326150ba23f90e6587c13d99188209250e,2.0,0.0,Advanced,2.0,0.0,H
d61ce048b7b9b17134ef764e2fe273eac39ae1c5,2.0,0.0,Advanced,2.0,0.0,H
d6308282b0d761ddd2cefa04d82d2cf9fde88253,5.0,0.0,Advanced,0.0,5.0,L
d630d73949395c5263b5dd383cb38311a44ebed3,3.0,0.0,Advanced,3.0,0.0,H
d6331e1cd3ce7a46b3928e058330a77568f1ef13,4.0,0.0,Advanced,,,
d6429ef7d44c30c2ecf55d84a817930cf307553a,6.0,0.0,Advanced,2.0,4.0,Mixed
d65d315fb12b71a06662498b3b92033763fee23c,3.0,2.0,Mixed,4.0,1.0,Mixed
d68bcb9225a22ff78b965a6dbc7f83757faab1a3,0.0,2.0,Developing,0.0,2.0,L
d68c7ca025c43e7fb5f0e82cdcf1697a4c387e34,5.0,0.0,Advanced,,,
d691e1c19379d62a88309bf6bfe6cd8fa85b6d14,0.0,2.0,Developing,2.0,0.0,H
d6a33f833bb0fb3204da2c2f34282a436d0f6d0e,6.0,0.0,Advanced,5.0,1.0,Mixed
d6ab2352950ea83f05d34389edd5f9edf9ddcb3b,0.0,3.0,Developing,1.0,2.0,Mixed
d6caa5317ddeed815af8246cf9a87ed6ba6e9886,1.0,3.0,Mixed,1.0,3.0,Mixed
d6d5b0f4270b840cc2cd78771e92e60649a1482c,6.0,0.0,Advanced,5.0,1.0,Mixed
d6ed408ce4551922000c83160da6a3c63b4da261,5.0,0.0,Advanced,1.0,4.0,Mixed
d70bd7a7869487b571324aa6fc188b1da2f3236c,2.0,0.0,Advanced,0.0,2.0,L
d73d87d6810a00d2136c95d5dd45816add78d5d1,1.0,0.0,Advanced,1.0,0.0,H
d7576ca0842abb7844d1c6fce498a72a637119bf,1.0,0.0,Advanced,0.0,1.0,L
d767e8c8f217f4efb30aebb4f9bd6b9e9c918df3,9.0,0.0,Advanced,3.0,6.0,Mixed
d7729c09790e4048ad75dd66c3e8d2194b8b15a6,8.0,0.0,Advanced,6.0,2.0,Mixed
d774b8b767eb53873e0dd0ea4bfaa7744fabcb31,0.0,3.0,Developing,4.0,0.0,H
d789b3a5f17a57e0af7a1f6a0404e5f715691fc1,0.0,4.0,Developing,4.0,0.0,H
d7ae34e34cbbe783bb950d0bc2285c8ce214e336,2.0,0.0,Advanced,0.0,2.0,L
d7b2050c9cf9fbfdeb7bd808a57838fea6979837,3.0,0.0,Advanced,3.0,0.0,H
d7b3aa30245cbd2922a8955e77ade2cf8fe8580b,2.0,0.0,Advanced,2.0,0.0,H
d7c3098f185b67cd249b270544058a1b159653f8,1.0,0.0,Advanced,0.0,1.0,L
d7c3c95d5b9c3c4fd8b07863d072d59804f2506a,1.0,0.0,Advanced,1.0,0.0,H
d7c5389e10debb6d7af6dc7ca8bf7f2c17a8f7dc,2.0,0.0,Advanced,1.0,1.0,Mixed
d7c7c47f114ff7db9025cd35fb6fc6960bc59678,,,,0.0,1.0,L
d7da009f457917aa381619facfa5ffae9329a6e9,4.0,0.0,Advanced,4.0,0.0,H
d7eb37102ab0eac2d64dd4fde29443bf37ff6e85,2.0,0.0,Advanced,2.0,0.0,H
d7edf9124afa942a7ef672aaaf0c8b618a7d5194,2.0,0.0,Advanced,1.0,1.0,Mixed
d80136ead559cbbc35a750c9602279c5ef5237c2,7.0,0.0,Advanced,3.0,4.0,Mixed
d8029a42cfe6a1056c17d88601def6079a59850a,1.0,0.0,Advanced,,,
d80612dc7c223952c0cf87b586a67cc6a72f6f65,5.0,0.0,Advanced,4.0,1.0,Mixed
d8182c81f9e69c87ec7a181b3369dda3c2a2a939,2.0,0.0,Advanced,2.0,0.0,H
d85f11419a2de19e549faf31717c14866253d5ad,1.0,0.0,Advanced,0.0,1.0,L
d882f7133e542ddc398a8b4e71428fc63423d1e1,1.0,0.0,Advanced,1.0,0.0,H
d8882f39b94dc4658be59570e17c362b33e6f157,2.0,0.0,Advanced,1.0,1.0,Mixed
d88d28bb7f1ba9fbd41d5f3b23b01df106f175ec,0.0,5.0,Developing,2.0,3.0,Mixed
d893316b58065e33d2fd9951a414da52726058c5,2.0,0.0,Advanced,,,
d89583bc6df58cc5ab0267354225e760c5a58a6e,3.0,0.0,Advanced,0.0,3.0,L
d8972b958cee841dde8c2cdbb19b626a3156dafe,3.0,0.0,Advanced,3.0,0.0,H
d8a61a332d5fa2edfc293469e8b8b77b381ab9d8,2.0,0.0,Advanced,2.0,0.0,H
d8b5c1c5a8a840a565ddb046f6bce7f8763633b6,,,,0.0,1.0,L
d8c90623516958ace28ea4821c01972533b457a4,1.0,0.0,Advanced,,,
d8d969c4c74f2759e0eccd9fd5b6b775036650f1,1.0,0.0,Advanced,1.0,0.0,H
d8e0b6b225b36cac23608b41a51e13ddb2746cbd,2.0,0.0,Advanced,2.0,0.0,H
d8ec4800305339e88fe99de1d625a303a88a097d,0.0,6.0,Developing,0.0,6.0,L
d8ef1f29b2e8b84c0255d350289e2d2e00b74b65,2.0,0.0,Advanced,,,
d8ff197c18cc3e1929fe2818d364443ff927a970,3.0,0.0,Advanced,,,
d90166293eab7c41838e11267e435346881184fc,4.0,0.0,Advanced,4.0,0.0,H
d9064a6fbf2627c0ab53bb600f0e14bf84d1fc09,1.0,0.0,Advanced,1.0,0.0,H
d9149efe28096a00fb03d1acb7fe10d39a1711d7,2.0,0.0,Advanced,1.0,1.0,Mixed
d91f42a2c25e72e6e02d9e1f3769f8d076d2fa4d,1.0,0.0,Advanced,0.0,1.0,L
d9344534ab39544a3a3c173b27628e0d9c5d4dc5,3.0,0.0,Advanced,1.0,2.0,Mixed
d93f73b636ecff784637733414c7c92d66e0f218,0.0,4.0,Developing,1.0,3.0,Mixed
d94b3aae100a244b6fab8c8405166e88f5e56092,4.0,0.0,Advanced,4.0,0.0,H
d9576bede830f2124d7812d4e91a01be5b4ad5e2,2.0,0.0,Advanced,1.0,1.0,Mixed
d95c751bd3e88b9c3c250149fdc3cadc2c361145,0.0,6.0,Developing,1.0,5.0,Mixed
d9665992ee36699b8ae4a2e2294552cd4be9003a,2.0,0.0,Advanced,1.0,1.0,Mixed
d9686d322a1d6c30ae7625e8f4d7a9b7807845fb,1.0,0.0,Advanced,1.0,0.0,H
d968e0687a8f2557505aad3988a4de921dcf45fd,1.0,0.0,Advanced,0.0,1.0,L
d96faee1898de7a052115ecfe533a5b2fd1151c0,3.0,0.0,Advanced,3.0,0.0,H
d97792d2784d0543b39707035565db630d9c9d2a,1.0,0.0,Advanced,1.0,0.0,H
d989ca9038417ed81a4118c1762be34d9af05164,3.0,0.0,Advanced,1.0,2.0,Mixed
d98b8c1c49202842b17e6b0a25d7b0293c3697ae,0.0,1.0,Developing,0.0,1.0,L
d995f65c858af09b5304dbb5303f8610bea32a8c,2.0,0.0,Advanced,2.0,0.0,H
d99624cb388078f2c23ee5385a2a502e2dce5a9a,1.0,0.0,Advanced,0.0,1.0,L
d9a22ee8c2a05c968e7e9cb5f5a5a295bdf06a28,2.0,0.0,Advanced,1.0,1.0,Mixed
d9a753e1d44bad63af6e53738208cd722dc7c02a,2.0,0.0,Advanced,2.0,0.0,H
d9b3fa2627813fe92323a7a8d25cd12e4197ead6,4.0,0.0,Advanced,4.0,0.0,H
d9e75a0c9d0a6538e822e460f068ac3963fbecc1,4.0,0.0,Advanced,4.0,0.0,H
d9eaeccc9cca929af052aa362efaf83267daf614,3.0,0.0,Advanced,1.0,2.0,Mixed
d9eba90cf4b2df321f00b54f3aba28113eeb2c38,,,,1.0,1.0,Mixed
d9f18d7e3df163b2fce35ad03e925093d1954287,2.0,0.0,Advanced,2.0,0.0,H
d9f1f536c67e650992ec4afd66166740f860c99b,4.0,0.0,Advanced,,,
da059811ac70017e5634f1a5e9303ed941be0d8d,3.0,0.0,Advanced,2.0,1.0,Mixed
da0a0cafdc4ac5157cf735fd3408e87fb9c1f7f6,3.0,0.0,Advanced,1.0,2.0,Mixed
da2a172fb61bf76f51f3ea5f723677b61a632810,3.0,0.0,Advanced,1.0,2.0,Mixed
da30fb516673da14de8d02e162abedb6d8c9e0da,2.0,0.0,Advanced,2.0,0.0,H
da414f44d02f96eb45fc77b47d7fe7584d8823e3,1.0,0.0,Advanced,1.0,0.0,H
da49e49eaa4234ddd8bdb9a82298dae4924ab609,10.0,0.0,Advanced,8.0,2.0,Mixed
da718a27ef15714e6c7a26b052fb31d37441f5e6,1.0,0.0,Advanced,1.0,0.0,H
da72b5e0f0d04d993b41f2816865f1c604da4944,2.0,0.0,Advanced,2.0,0.0,H
da743c6e2fd08e2a04377bf7979f370753f39abe,1.0,0.0,Advanced,1.0,0.0,H
da9107e9b6430757f070184d43a17232e5eb54f0,1.0,0.0,Advanced,,,
dada264c739a1d5e52dae83095bc1a9202fcefd8,2.0,0.0,Advanced,1.0,1.0,Mixed
dae1b2d710f987c362a1b366d4f72a88042b51be,5.0,0.0,Advanced,3.0,2.0,Mixed
dae9d969228c106ff36ac5ab8b79e47aa25075d2,0.0,3.0,Developing,1.0,2.0,Mixed
daf578d5a5237c38af40e65d032df108db4639f4,0.0,5.0,Developing,1.0,4.0,Mixed
db0667a3f2ac225686e0ff2ac698dfd4f7cb393d,3.0,0.0,Advanced,3.0,0.0,H
db09226de98150909df9ea5c0c0f8f051434d2a7,2.0,0.0,Advanced,,,
db12486a74e9062d7c0cd042750f3e478cd77fed,,,,1.0,0.0,H
db12c246207464154f8ac24bc16633400e01c056,3.0,0.0,Advanced,3.0,0.0,H
db21b0e124941e5c895de090b645a8346183bad0,4.0,0.0,Advanced,1.0,3.0,Mixed
db355d4564cfe8fd4f55262c7cdbaec96ec60a8e,1.0,0.0,Advanced,1.0,0.0,H
db37d71e2d585fe2f6bf96efc80c515ac199484f,3.0,0.0,Advanced,3.0,0.0,H
db501562c4363285e181250c8f933e02828b6041,2.0,0.0,Advanced,2.0,0.0,H
db66aa46058228eac827825a3eed8e013e58b377,,,,2.0,0.0,H
db7ef69cd41399df9c0ae886e654c8be6f0e9a14,0.0,2.0,Developing,0.0,2.0,L
db8fd7f65c0d511cfdf3abb7da6e1ed32dc192ff,3.0,0.0,Advanced,2.0,1.0,Mixed
db93109e1262b8dc1ca02fc9ab00e96a5465c95a,1.0,5.0,Mixed,5.0,1.0,Mixed
dba60de61e2004fbf703e140ecfa4feaa33f405f,1.0,0.0,Advanced,4.0,0.0,H
