qid,title_bm25,abstract_bm25,venue_bm25,journal_bm25,authors_bm25,sources_bm25,fields_of_study_bm25,year,tsq_expr_title_tf,tsq_expr_abstract_tf,tsq_expr_venue_tf,tsq_expr_journal_tf,tsq_expr_authors_tf,tsq_expr_sources_tf,tsq_expr_fields_of_study_tf,tsq_expr_title_idf,tsq_expr_abstract_idf,tsq_expr_venue_idf,tsq_expr_journal_idf,tsq_expr_authors_idf,tsq_expr_sources_idf,tsq_expr_fields_of_study_idf,tsq_expr_title_tf_idf,tsq_expr_abstract_tf_idf,tsq_expr_venue_tf_idf,tsq_expr_journal_tf_idf,tsq_expr_authors_tf_idf,tsq_expr_sources_tf_idf,tsq_expr_fields_of_study_tf_idf,inCitations,outCitations,doc_id,qlength
74629_4,14.224843,18.460796,0.0,0.0,0.0,0.0,0.0,2015.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,15.127115,57.19787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e262c78a6122e79dbae3473d710ed55dc9794871,29
74629_4,0.0,7.9716697,0.0,0.0,0.0,0.0,0.0,1984.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,35.58197,0.0,0.0,0.0,22.598969,0.0,0.0,0.0,0.0,0.0,3437.0,0.0,9156efdeb8784598f188d28df1eb285383310cef,29
74629_4,5.1825933,16.036325,0.0,0.0,0.0,0.0,0.0,2014.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,30.73006,14.056701,35.58197,0.0,0.0,8.503123,48.29795,0.0,0.0,0.0,0.0,0.0,39.0,57.0,76d654fe3c9cff72b9fdf6c4d2a4a764db43b9c5,29
74629_4,6.578388,3.9871016,0.0,0.0,0.0,0.0,0.0,2007.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,35.58197,0.0,0.0,13.174782,19.063705,0.0,0.0,0.0,0.0,0.0,3.0,38.0,a05faa62a9da23969ebfff5a0feedb1745d8c4de,29
74629_4,1.562971,0.4716206,0.0,2.4443293,0.0,0.0,0.0,2014.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,35.58197,0.0,0.0,4.671659,12.45942,0.0,4.2936516,0.0,0.0,0.0,1.0,24.0,6c5870d4f0d8d57c2f8d7f9acf3bcc1c4064f751,29
74629_4,0.0,3.1490169,0.0,2.8434553,0.0,0.0,0.0,1978.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,0.0,12.646708,0.0,4.2936516,0.0,0.0,0.0,11641.0,0.0,b2396ce5cefedb597bf4c83c79eb964b290db70e,29
74629_4,6.360403,4.7343984,0.0,0.0,0.0,0.0,0.0,2003.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,8.503123,18.005053,0.0,0.0,0.0,0.0,0.0,296.0,4.0,4ca8596443a5bf7892291c83aaaf8ea1900396f3,29
74629_4,5.3234196,17.307411,0.0,0.0,0.0,0.0,0.0,2012.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,8.503123,41.693665,0.0,0.0,0.0,0.0,0.0,59.0,0.0,ca6898ee5042a16741f99901482fc5c22bee973d,29
74629_4,0.0,0.4153548,0.0,0.0,0.0,0.0,0.0,1998.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,0.0,3.7378259,0.0,0.0,0.0,0.0,0.0,1102.0,0.0,af70209059d5dd3727416908ffcd1c7d944d0bd9,29
74629_4,8.277591,11.264596,0.0,0.0,0.0,0.0,0.0,2014.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,35.58197,0.0,0.0,9.188549,31.492575,0.0,0.0,0.0,0.0,0.0,8.0,24.0,c34a87d3f1e0d95e634d4f5fb66953859151dbb2,29
74629_4,1.5596995,0.2654505,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,2.3358295,1.245942,0.0,0.0,0.0,0.0,0.0,7.0,21.0,fcae7b802dcc64158e31fb1c2de0e67dc134f554,29
74629_4,1.124046,21.357895,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,32.736122,51.300423,0.0,0.0,2.3358295,191.71219,0.0,0.0,0.0,0.0,0.0,1.0,8.0,37cc72a3221dafedf67f6a56cb4f88b72e968a04,29
74629_4,8.564993,8.379694,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,32.736122,51.300423,0.0,0.0,9.188549,15.123317,0.0,0.0,0.0,0.0,0.0,49.0,67.0,761f4da5da2e3ef069ac5f817029b38b9b78c91b,29
74629_4,1.6907593,0.4339304,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,32.736122,51.300423,0.0,0.0,2.3358295,16.197247,0.0,0.0,0.0,0.0,0.0,1147.0,0.0,cdb578f1e6c5caf340eb214607c7b4cc391c6dfe,29
74629_5,7.2164273,0.44472298,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,15.127115,9.967536,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38718cce7021506969559f788e65788d63e76f4b,29
74629_5,14.224843,18.460796,0.0,0.0,0.0,0.0,0.0,2015.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,15.127115,57.19787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e262c78a6122e79dbae3473d710ed55dc9794871,29
74629_5,0.0,7.9716697,0.0,0.0,0.0,0.0,0.0,1984.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,35.58197,0.0,0.0,0.0,22.598969,0.0,0.0,0.0,0.0,0.0,3437.0,0.0,9156efdeb8784598f188d28df1eb285383310cef,29
74629_5,5.1825933,16.036325,0.0,0.0,0.0,0.0,0.0,2014.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,30.73006,14.056701,35.58197,0.0,0.0,8.503123,48.29795,0.0,0.0,0.0,0.0,0.0,39.0,57.0,76d654fe3c9cff72b9fdf6c4d2a4a764db43b9c5,29
74629_5,6.578388,3.9871016,0.0,0.0,0.0,0.0,0.0,2007.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,35.58197,0.0,0.0,13.174782,19.063705,0.0,0.0,0.0,0.0,0.0,3.0,38.0,a05faa62a9da23969ebfff5a0feedb1745d8c4de,29
74629_5,1.562971,0.4716206,0.0,2.4443293,0.0,0.0,0.0,2014.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,35.58197,0.0,0.0,4.671659,12.45942,0.0,4.2936516,0.0,0.0,0.0,1.0,24.0,6c5870d4f0d8d57c2f8d7f9acf3bcc1c4064f751,29
74629_5,0.0,3.1490169,0.0,2.8434553,0.0,0.0,0.0,1978.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,0.0,12.646708,0.0,4.2936516,0.0,0.0,0.0,11641.0,0.0,b2396ce5cefedb597bf4c83c79eb964b290db70e,29
74629_5,6.360403,4.7343984,0.0,0.0,0.0,0.0,0.0,2003.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,8.503123,18.005053,0.0,0.0,0.0,0.0,0.0,296.0,4.0,4ca8596443a5bf7892291c83aaaf8ea1900396f3,29
74629_5,5.3234196,17.307411,0.0,0.0,0.0,0.0,0.0,2012.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,8.503123,41.693665,0.0,0.0,0.0,0.0,0.0,59.0,0.0,ca6898ee5042a16741f99901482fc5c22bee973d,29
74629_5,0.0,0.4153548,0.0,0.0,0.0,0.0,0.0,1998.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,0.0,3.7378259,0.0,0.0,0.0,0.0,0.0,1102.0,0.0,af70209059d5dd3727416908ffcd1c7d944d0bd9,29
74629_5,8.277591,11.264596,0.0,0.0,0.0,0.0,0.0,2014.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,35.58197,0.0,0.0,9.188549,31.492575,0.0,0.0,0.0,0.0,0.0,8.0,24.0,c34a87d3f1e0d95e634d4f5fb66953859151dbb2,29
74629_5,1.5596995,0.2654505,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,14.056701,51.300423,0.0,0.0,2.3358295,1.245942,0.0,0.0,0.0,0.0,0.0,7.0,21.0,fcae7b802dcc64158e31fb1c2de0e67dc134f554,29
74629_5,1.124046,21.357895,0.0,0.0,0.0,0.0,0.0,2015.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,32.736122,51.300423,0.0,0.0,2.3358295,191.71219,0.0,0.0,0.0,0.0,0.0,1.0,8.0,37cc72a3221dafedf67f6a56cb4f88b72e968a04,29
74629_5,8.564993,8.379694,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,32.736122,51.300423,0.0,0.0,9.188549,15.123317,0.0,0.0,0.0,0.0,0.0,49.0,67.0,761f4da5da2e3ef069ac5f817029b38b9b78c91b,29
74629_5,1.6907593,0.4339304,0.0,0.0,0.0,0.0,0.0,1980.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,40.9995,30.428581,14.391998,32.736122,51.300423,0.0,0.0,2.3358295,16.197247,0.0,0.0,0.0,0.0,0.0,1147.0,0.0,cdb578f1e6c5caf340eb214607c7b4cc391c6dfe,29
75701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,88cff2ae5133739743eb497b0b7031f027eb1ff7,13
75701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,d779cbaaf2c37095be5f0387aa3826787dc40d01,13
75701,11.360376,10.335638,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,30.526606,0.0,0.0,0.0,0.0,0.0,220.0,25.0,194afdf27aa4bdc428b10e93dea95c46b32e93e7,13
75701,7.327094,11.343119,0.0,0.0,0.0,0.0,0.0,1962.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,12.957338,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92e264649624a64685d48a1c74c8f0d58ddeaaa5,13
75701,8.993744,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,f859fee3e2da8f87ff86336bcc57fff5cf64f48b,13
75701,9.317244,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,0.0,0.0,0.0,0.0,0.0,0.0,57.0,31.0,7fe79876a9682102f56ab78cbeaaf79a3cef36a4,13
75701,11.659738,14.744625,0.0,0.0,0.0,0.0,0.0,2009.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,16.630634,48.80963,0.0,0.0,0.0,0.0,0.0,69.0,0.0,f09fff056cc6da13201ea9ac6b1a9688b847bd27,13
75701,9.177242,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c764af8bdb4b8e809e47782e9f43fc60df73de3a,13
75701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,d29a23742d4cff4a3d6dd9ea6dc71895bbdae548,13
75701,9.664884,9.080566,0.0,0.0,0.0,0.0,0.0,2006.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,22.894955,0.0,0.0,0.0,0.0,0.0,275.0,24.0,d4095c2d91068c3f5c96f305c7cb32f6c87d47c4,13
75701,7.327094,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,a094f59afd48defcd949cedca8946e7d2270c6d0,13
75701,7.0431123,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,e6f0b66c42c69c0cd9d3de2313e432962615b8df,13
75701,4.937913,7.0679054,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,21.302748,0.0,0.0,0.0,0.0,0.0,55.0,32.0,1b3674c2fd12c8beab81aef320e8908d1450edba,13
75701,5.5400724,6.0317564,0.0,0.0,0.0,0.0,0.0,2013.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,15.97706,0.0,0.0,0.0,0.0,0.0,86.0,28.0,02ed88488709dca6056addf30c770de116fdd46d,13
75701,0.0,5.4193654,0.0,0.0,0.0,0.0,0.0,1956.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,0.0,5.325687,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3f00552c9ea625e8f41fe359d1d2fe066a859772,13
75701,4.5657215,7.1837645,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,21.302748,0.0,0.0,0.0,0.0,0.0,68.0,25.0,affba3ee8384f7f05763429c3fce91954a847b11,13
75701,12.452649,9.979778,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,22.894955,0.0,0.0,0.0,0.0,0.0,88.0,92.0,f21e46bc010086efe2498fd4b3eb081f2ffbaf36,13
75701,11.360376,11.576185,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,114.47477,0.0,0.0,0.0,0.0,0.0,86.0,6.0,cc458d5eb97ec40a61822952c0f67ffc7597603d,13
75701,9.664884,8.974218,0.0,0.0,0.0,0.0,0.0,1983.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,7.6316514,0.0,0.0,0.0,0.0,0.0,318.0,0.0,c40228b714cfccf5c1f738dfe80f8325cfc37b80,13
75701,5.7142806,3.4818144,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,5.325687,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8e9718b71fc3bc558444d55fd8b0044cb0a9a1bf,13
75701,7.0431123,7.476282,0.0,0.0,0.0,0.0,0.0,2006.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,7.6316514,0.0,0.0,0.0,0.0,0.0,156.0,0.0,655b39278baecfc080f433d8547353dfa8af771c,13
75701_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,88cff2ae5133739743eb497b0b7031f027eb1ff7,13
75701_1,7.327094,11.343119,0.0,0.0,0.0,0.0,0.0,1962.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,12.957338,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92e264649624a64685d48a1c74c8f0d58ddeaaa5,13
75701_1,8.993744,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,f859fee3e2da8f87ff86336bcc57fff5cf64f48b,13
75701_1,9.317244,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,0.0,0.0,0.0,0.0,0.0,0.0,57.0,31.0,7fe79876a9682102f56ab78cbeaaf79a3cef36a4,13
75701_1,11.659738,14.744625,0.0,0.0,0.0,0.0,0.0,2009.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,16.630634,48.80963,0.0,0.0,0.0,0.0,0.0,69.0,0.0,f09fff056cc6da13201ea9ac6b1a9688b847bd27,13
75701_1,9.177242,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c764af8bdb4b8e809e47782e9f43fc60df73de3a,13
75701_1,7.327094,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,a094f59afd48defcd949cedca8946e7d2270c6d0,13
75701_1,7.0431123,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,e6f0b66c42c69c0cd9d3de2313e432962615b8df,13
75701_1,11.360376,11.576185,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,114.47477,0.0,0.0,0.0,0.0,0.0,86.0,6.0,cc458d5eb97ec40a61822952c0f67ffc7597603d,13
75701_1,5.7142806,3.4818144,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,5.325687,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8e9718b71fc3bc558444d55fd8b0044cb0a9a1bf,13
75701_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,88cff2ae5133739743eb497b0b7031f027eb1ff7,13
75701_2,7.327094,11.343119,0.0,0.0,0.0,0.0,0.0,1962.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,12.957338,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92e264649624a64685d48a1c74c8f0d58ddeaaa5,13
75701_2,8.993744,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,f859fee3e2da8f87ff86336bcc57fff5cf64f48b,13
75701_2,9.317244,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,0.0,0.0,0.0,0.0,0.0,0.0,57.0,31.0,7fe79876a9682102f56ab78cbeaaf79a3cef36a4,13
75701_2,11.659738,14.744625,0.0,0.0,0.0,0.0,0.0,2009.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,16.630634,48.80963,0.0,0.0,0.0,0.0,0.0,69.0,0.0,f09fff056cc6da13201ea9ac6b1a9688b847bd27,13
75701_2,9.177242,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c764af8bdb4b8e809e47782e9f43fc60df73de3a,13
75701_2,7.327094,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,a094f59afd48defcd949cedca8946e7d2270c6d0,13
75701_2,7.0431123,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,e6f0b66c42c69c0cd9d3de2313e432962615b8df,13
75701_2,11.360376,11.576185,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,114.47477,0.0,0.0,0.0,0.0,0.0,86.0,6.0,cc458d5eb97ec40a61822952c0f67ffc7597603d,13
75701_2,5.7142806,3.4818144,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,5.325687,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8e9718b71fc3bc558444d55fd8b0044cb0a9a1bf,13
75701_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,88cff2ae5133739743eb497b0b7031f027eb1ff7,13
75701_3,7.327094,11.343119,0.0,0.0,0.0,0.0,0.0,1962.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,12.957338,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92e264649624a64685d48a1c74c8f0d58ddeaaa5,13
75701_3,8.993744,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,f859fee3e2da8f87ff86336bcc57fff5cf64f48b,13
75701_3,9.317244,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,0.0,0.0,0.0,0.0,0.0,0.0,57.0,31.0,7fe79876a9682102f56ab78cbeaaf79a3cef36a4,13
75701_3,11.659738,14.744625,0.0,0.0,0.0,0.0,0.0,2009.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,16.630634,48.80963,0.0,0.0,0.0,0.0,0.0,69.0,0.0,f09fff056cc6da13201ea9ac6b1a9688b847bd27,13
75701_3,9.177242,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c764af8bdb4b8e809e47782e9f43fc60df73de3a,13
75701_3,7.327094,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,a094f59afd48defcd949cedca8946e7d2270c6d0,13
75701_3,7.0431123,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,e6f0b66c42c69c0cd9d3de2313e432962615b8df,13
75701_3,11.360376,11.576185,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,9.59845,114.47477,0.0,0.0,0.0,0.0,0.0,86.0,6.0,cc458d5eb97ec40a61822952c0f67ffc7597603d,13
75701_3,5.7142806,3.4818144,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.630634,12.957338,18.218042,7.138958,28.19659,0.0,0.0,7.032185,5.325687,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8e9718b71fc3bc558444d55fd8b0044cb0a9a1bf,13
